Date,Open,High,Low,Close,Adj Close,Volume
2000-05-23,32.187500,32.593750,31.875000,64.375000,32.187500,5295400
2000-05-24,32.281250,33.125000,32.187500,65.875000,32.937500,8813600
2000-05-25,32.812500,33.000000,32.375000,65.937500,32.968750,6617400
2000-05-26,32.875000,33.218750,32.812500,66.250000,33.125000,4463400
2000-05-30,33.156250,33.187500,32.875000,66.125000,33.062500,4370000
2000-05-31,33.000000,33.437500,32.781250,66.500000,33.250000,4208800
2000-06-01,33.062500,33.187500,32.687500,65.625000,32.812500,7701000
2000-06-02,32.687500,32.687500,31.750000,64.000000,32.000000,10462600
2000-06-05,32.000000,32.000000,31.250000,63.312500,31.656250,7586600
2000-06-06,31.437500,31.843750,31.312500,63.250000,31.625000,4348200
2000-06-07,31.437500,31.937500,30.937500,61.875000,30.937500,6278000
2000-06-08,29.312500,30.000000,27.937500,57.500000,28.750000,45193400
2000-06-09,28.406250,28.750000,27.906250,57.000000,28.500000,17979000
2000-06-12,28.500000,28.593750,28.031250,56.375000,28.187500,9321800
2000-06-13,27.906250,28.500000,27.906250,57.000000,28.500000,9267200
2000-06-14,28.375000,28.562500,28.031250,57.000000,28.500000,8078800
2000-06-15,28.593750,28.750000,28.218750,56.750000,28.375000,11457600
2000-06-16,28.500000,28.593750,27.750000,55.500000,27.750000,11573400
2000-06-19,28.093750,28.250000,27.531250,56.093700,28.046850,6712600
2000-06-20,27.937500,28.000000,27.468750,55.250000,27.625000,8000000
2000-06-21,27.687500,27.718750,27.125000,54.562500,27.281250,8198000
2000-06-22,27.312500,27.406250,27.031250,54.125000,27.062500,7189600
2000-06-23,27.375000,27.718750,27.125000,54.937500,27.468750,8417000
2000-06-26,27.500000,27.906250,27.468750,55.625000,27.812500,7171200
2000-06-27,27.750000,28.312500,27.562500,55.625000,27.812500,8516400
2000-06-28,27.750000,28.000000,27.562500,55.546799,27.773399,7391200
2000-06-29,27.531250,27.562500,26.812500,53.625000,26.812500,9755000
2000-06-30,26.781250,28.679649,26.625000,56.750000,28.375000,23969000
2000-07-03,28.375000,28.406250,27.593750,55.875000,27.937500,5595200
2000-07-05,28.125000,28.156250,27.625000,55.625000,27.812500,7344000
2000-07-06,28.000000,28.000000,27.500000,55.250000,27.625000,8129600
2000-07-07,27.843750,27.843750,27.093750,54.875000,27.437500,8907400
2000-07-10,27.531250,27.843750,27.500000,55.437500,27.718750,9370400
2000-07-11,27.750000,27.812500,27.250000,55.125000,27.562500,6966600
2000-07-12,27.437500,27.750000,27.093750,55.125000,27.562500,8533200
2000-07-13,27.625000,27.718750,27.156250,54.562500,27.281250,7299000
2000-07-14,27.375000,28.125000,27.343750,56.000000,28.000000,10094200
2000-07-17,28.125000,28.625000,28.031250,56.125000,28.062500,7941200
2000-07-18,28.093750,29.125000,28.000000,58.250000,29.125000,8984800
2000-07-19,28.968750,29.562500,28.781250,59.125000,29.562500,9620800
2000-07-20,29.625000,29.781250,29.250000,59.000000,29.500000,10271200
2000-07-21,29.625000,29.718750,29.406250,59.125000,29.562500,6091600
2000-07-24,29.593750,29.718750,29.500000,59.000000,29.500000,7881800
2000-07-25,29.750000,30.406250,29.718750,60.625000,30.312500,8473000
2000-07-26,29.625000,29.968750,29.625000,59.656200,29.828100,7409800
2000-07-27,29.781250,30.375000,29.656250,59.562500,29.781250,6010400
2000-07-28,29.968750,30.000000,29.500000,59.187500,29.593750,8274000
2000-07-31,29.375000,29.500000,28.250000,57.000000,28.500000,11908800
2000-08-01,28.000000,30.000000,27.687500,58.750000,29.375000,15932400
2000-08-02,29.687500,29.812500,28.812500,58.187500,29.093750,9127000
2000-08-03,29.218750,29.531250,28.906250,58.062500,29.031250,5004600
2000-08-04,29.031250,29.031250,28.562500,57.375000,28.687500,4710200
2000-08-07,28.656250,28.875000,28.500000,57.125000,28.562500,4082800
2000-08-08,28.500000,28.500000,28.125000,56.500000,28.250000,5072400
2000-08-09,28.281250,28.375000,28.000000,56.312500,28.156250,6841600
2000-08-10,28.281250,28.468750,28.156250,56.812500,28.406250,3769400
2000-08-11,28.437500,29.250000,28.218750,58.250000,29.125000,5727400
2000-08-14,29.156250,29.843750,29.031250,59.250000,29.625000,6100200
2000-08-15,29.875000,31.375000,29.781250,62.750000,31.375000,15182000
2000-08-16,31.000000,31.468750,30.625000,62.750000,31.375000,8558200
2000-08-17,31.250000,31.343750,30.750000,62.250000,31.125000,6430000
2000-08-18,31.125000,31.593750,31.062500,63.000000,31.500000,7448400
2000-08-21,31.593750,31.718750,31.500000,63.187500,31.593750,3784200
2000-08-22,31.718750,32.156250,31.687500,64.125000,32.062500,6165600
2000-08-23,32.031250,32.250000,31.937500,64.312500,32.156250,3967400
2000-08-24,32.125000,32.125000,31.062500,62.937500,31.468750,8534200
2000-08-25,31.062500,31.375000,30.687500,62.750000,31.375000,6586000
2000-08-28,31.375000,31.625000,31.156250,62.750000,31.375000,4082400
2000-08-29,31.500000,31.500000,31.093750,62.500000,31.250000,3541200
2000-08-30,31.031250,31.156250,30.781250,62.062500,31.031250,3840600
2000-08-31,30.937500,31.125000,30.687500,61.828098,30.914049,5414600
2000-09-01,30.812500,30.843750,30.500000,61.375000,30.687500,4314000
2000-09-05,30.718750,31.343750,30.562500,62.500000,31.250000,4975200
2000-09-06,31.375000,32.187500,31.250000,63.437500,31.718750,11835000
2000-09-07,31.843750,31.906250,31.281250,62.625000,31.312500,5867800
2000-09-08,31.375000,31.750000,31.312500,63.437500,31.718750,6683600
2000-09-11,31.656250,31.875000,31.187500,62.687500,31.343750,4906600
2000-09-12,31.281250,31.656250,31.156250,63.062500,31.531250,4787400
2000-09-13,31.500000,31.500000,31.062500,62.500000,31.250000,4186000
2000-09-14,30.906250,31.125000,30.031250,61.296799,30.648399,12514200
2000-09-15,31.218750,31.531250,30.968750,62.500000,31.250000,9089400
2000-09-18,30.968750,31.250000,30.500000,62.125000,31.062500,7709000
2000-09-19,30.937500,31.218750,30.656250,61.500000,30.750000,5732000
2000-09-20,30.500000,30.906250,30.250000,61.812500,30.906250,7455800
2000-09-21,30.781250,31.687500,30.750000,62.875000,31.437500,7402200
2000-09-22,31.625000,32.187500,31.500000,63.875000,31.937500,8796800
2000-09-25,32.031250,32.031250,31.093750,63.125000,31.562500,6810200
2000-09-26,31.531250,31.656250,30.218750,61.750000,30.875000,13506200
2000-09-27,30.812500,31.187500,30.062500,61.750000,30.875000,9776000
2000-09-28,30.750000,33.906250,30.531250,66.937500,33.468750,30100800
2000-09-29,33.500000,33.843750,33.218750,67.000000,33.500000,10724400
2000-10-02,33.531250,34.031250,33.281250,68.062500,34.031250,7292800
2000-10-03,34.000000,34.843750,33.906250,68.812500,34.406250,8274800
2000-10-04,34.312500,35.343750,34.281250,70.125000,35.062500,10373400
2000-10-05,35.937500,36.593750,35.750000,73.000000,36.500000,13064400
2000-10-06,36.562500,37.437500,36.375000,73.937500,36.968750,9413400
2000-10-09,36.500000,36.781250,36.218750,72.875000,36.437500,4963800
2000-10-10,36.250000,36.500000,36.031250,72.437500,36.218750,5001200
2000-10-11,36.125000,37.000000,36.062500,73.500000,36.750000,7388600
2000-10-12,36.625000,37.218750,36.218750,73.625000,36.812500,7665200
2000-10-13,36.375000,36.718750,36.062500,72.625000,36.312500,8039400
2000-10-16,36.187500,36.187500,35.531250,71.937500,35.968750,5669200
2000-10-17,35.750000,37.000000,35.593750,73.312500,36.656250,6080200
2000-10-18,36.343750,37.468750,36.093750,74.687500,37.343750,7728600
2000-10-19,37.062500,37.125000,36.156250,73.000000,36.500000,8159400
2000-10-20,36.093750,36.656250,36.062500,72.875000,36.437500,5297600
2000-10-23,36.343750,36.343750,34.781250,69.562500,34.781250,6127400
2000-10-24,35.500000,36.843750,35.281250,73.625000,36.812500,6669200
2000-10-25,36.937500,37.875000,36.593750,74.937500,37.468750,9293400
2000-10-26,37.562500,37.968750,36.781250,74.937500,37.468750,5724400
2000-10-27,36.875000,38.468750,36.750000,76.937500,38.468750,8396400
2000-10-30,38.000000,38.437500,37.156250,76.875000,38.437500,11799200
2000-10-31,37.500000,37.562500,34.906250,71.437500,35.718750,23838600
2000-11-01,35.437500,35.468750,34.156250,69.000000,34.500000,13778200
2000-11-02,34.375000,34.687500,33.656250,67.937500,33.968750,9018400
2000-11-03,33.875000,34.343750,33.562500,68.250000,34.125000,6510800
2000-11-06,34.125000,34.500000,33.906250,68.500000,34.250000,5639600
2000-11-07,34.312500,34.593750,33.750000,68.437500,34.218750,4861800
2000-11-08,34.125000,35.093750,34.062500,69.437500,34.718750,5766200
2000-11-09,35.000000,35.750000,34.031250,69.500000,34.750000,12083400
2000-11-10,35.062500,36.250000,35.000000,71.625000,35.812500,6250400
2000-11-13,35.750000,36.531250,35.687500,72.250000,36.125000,6163000
2000-11-14,36.125000,36.437500,35.625000,72.437500,36.218750,7457600
2000-11-15,36.500000,36.937500,36.312500,73.375000,36.687500,5518200
2000-11-16,36.343750,37.406250,36.062500,74.062500,37.031250,5373200
2000-11-17,36.937500,37.875000,36.937500,75.750000,37.875000,7908000
2000-11-20,37.375000,37.937500,36.968750,74.937500,37.468750,6071800
2000-11-21,37.062500,37.250000,36.375000,74.062500,37.031250,5666000
2000-11-22,37.000000,37.968750,36.968750,75.437500,37.718750,6586600
2000-11-24,37.125000,37.250000,36.718750,73.625000,36.812500,2753000
2000-11-27,36.437500,36.875000,36.343750,72.875000,36.437500,5309800
2000-11-28,36.500000,37.062500,36.250000,73.687500,36.843750,5662800
2000-11-29,36.843750,37.968750,36.750000,75.562500,37.781250,5280200
2000-11-30,37.375000,37.968750,37.187500,74.875000,37.437500,6752400
2000-12-01,37.062500,37.406250,36.593750,73.937500,36.968750,5972200
2000-12-04,36.875000,37.937500,36.531250,75.375000,37.687500,4900800
2000-12-05,37.500000,38.093750,36.531250,73.187500,36.593750,7828000
2000-12-06,36.656250,36.968750,35.718750,72.125000,36.062500,6593000
2000-12-07,35.875000,37.281250,35.875000,73.562500,36.781250,4193200
2000-12-08,36.750000,36.781250,35.437500,71.250000,35.625000,6859200
2000-12-11,35.375000,35.375000,34.437500,69.062500,34.531250,6755800
2000-12-12,35.625000,36.750000,35.250000,71.937500,35.968750,9310400
2000-12-13,35.812500,36.312500,35.625000,72.437500,36.218750,3784400
2000-12-14,35.750000,37.375000,35.687500,73.500000,36.750000,6285000
2000-12-15,35.687500,36.906250,35.687500,71.375000,35.687500,12218400
2000-12-18,36.312500,36.687500,35.968750,72.625000,36.312500,5726600
2000-12-19,36.343750,37.375000,35.906250,73.125000,36.562500,5351600
2000-12-20,36.312500,37.437500,35.937500,72.562500,36.281250,8324800
2000-12-21,36.281250,37.437500,36.156250,74.500000,37.250000,6419800
2000-12-22,37.250000,37.250000,36.250000,73.750000,36.875000,5491800
2000-12-26,36.843750,37.375000,36.375000,74.437500,37.218750,3554400
2000-12-27,37.187500,39.656250,37.000000,76.500000,38.250000,14896000
2000-12-28,38.500000,38.812500,37.656250,77.250000,38.625000,6080000
2000-12-29,38.750000,39.468750,38.187500,78.437500,39.218750,5280000
2001-01-02,39.062500,39.437500,38.375000,78.500000,39.250000,6847800
2001-01-03,39.250000,39.593750,37.000000,74.625000,37.312500,11180000
2001-01-04,37.281250,37.312500,35.656250,72.312500,36.156250,8341600
2001-01-05,36.125000,37.718750,35.812500,74.937500,37.468750,8553800
2001-01-08,37.156250,38.656250,37.125000,76.562500,38.281250,7241800
2001-01-09,37.875000,37.875000,36.812500,74.625000,37.312500,9482600
2001-01-10,36.812500,37.250000,36.218750,73.812500,36.906250,5750600
2001-01-11,36.906250,37.062500,35.875000,72.750000,36.375000,5691800
2001-01-12,36.625000,36.656250,35.031250,70.312500,35.156250,7568000
2001-01-16,35.468750,36.250000,35.250000,71.937500,35.968750,4671000
2001-01-17,35.812500,35.875000,34.968750,70.187500,35.093750,7610400
2001-01-18,35.062500,36.125000,34.875000,70.812500,35.406250,6797400
2001-01-19,35.031250,35.312500,34.875000,69.937500,34.968750,6254800
2001-01-22,34.937500,35.250000,34.125000,69.125000,34.562500,6206800
2001-01-23,34.343750,35.375000,34.156250,69.437500,34.718750,5566000
2001-01-24,34.937500,35.062500,34.062500,69.937500,34.968750,4528200
2001-01-25,34.625000,35.343750,34.500000,69.937500,34.968750,5454800
2001-01-26,35.312500,35.750000,34.375000,69.250000,34.625000,6207600
2001-01-29,34.500000,34.619999,33.375000,66.849998,33.424999,9223600
2001-01-30,34.750000,35.700001,34.625000,71.099998,35.549999,11224800
2001-01-31,35.500000,36.000000,34.750000,71.839996,35.919998,8331800
2001-02-01,36.000000,37.064999,35.919998,73.949997,36.974998,7553400
2001-02-02,37.150002,37.275002,36.650002,73.760002,36.880001,7393400
2001-02-05,36.994999,37.645000,36.884998,74.349998,37.174999,6786400
2001-02-06,37.424999,37.474998,36.400002,74.120003,37.060001,7190800
2001-02-07,36.924999,37.950001,36.105000,75.190002,37.595001,7486600
2001-02-08,37.595001,37.674999,37.200001,74.900002,37.450001,3758200
2001-02-09,37.544998,37.750000,37.250000,74.989998,37.494999,4526000
2001-02-12,37.494999,37.875000,37.180000,75.099998,37.549999,5044400
2001-02-13,37.450001,37.450001,36.779999,74.550003,37.275002,5788000
2001-02-14,37.250000,37.250000,36.750000,73.690002,36.845001,4531400
2001-02-15,36.575001,37.200001,36.535000,73.860001,36.930000,7421400
2001-02-16,37.244999,37.544998,37.150002,74.839996,37.419998,7089800
2001-02-20,37.724998,37.889999,37.410000,75.709999,37.855000,6363800
2001-02-21,38.250000,38.514999,38.075001,76.800003,38.400002,7958600
2001-02-22,38.500000,38.575001,37.380001,76.099998,38.049999,6889800
2001-02-23,37.950001,37.950001,36.849998,75.029999,37.514999,5474400
2001-02-26,36.125000,36.130001,35.064999,71.110001,35.555000,12062800
2001-02-27,35.500000,35.744999,35.130001,70.699997,35.349998,9067200
2001-02-28,35.349998,35.599998,34.924999,70.500000,35.250000,7185000
2001-03-01,35.000000,35.325001,34.125000,68.650002,34.325001,8327000
2001-03-02,33.900002,34.900002,33.880001,69.650002,34.825001,5813800
2001-03-05,35.450001,35.700001,34.900002,70.160004,35.080002,5362400
2001-03-06,34.825001,34.830002,34.349998,69.050003,34.525002,5177400
2001-03-07,34.299999,34.724998,34.005001,68.519997,34.259998,3833400
2001-03-08,34.450001,35.599998,34.150002,71.000000,35.500000,5234200
2001-03-09,35.125000,35.200001,34.330002,69.139999,34.570000,5324200
2001-03-12,34.375000,35.299999,34.000000,68.250000,34.125000,6741200
2001-03-13,34.174999,34.474998,33.630001,68.139999,34.070000,5364200
2001-03-14,33.500000,33.849998,33.189999,66.599998,33.299999,6453400
2001-03-15,33.375000,33.494999,31.950001,64.940002,32.470001,9028800
2001-03-16,32.275002,32.965000,31.940001,64.699997,32.349998,10995000
2001-03-19,32.450001,33.575001,32.275002,65.900002,32.950001,7450800
2001-03-20,32.950001,34.099998,32.799999,65.900002,32.950001,6540200
2001-03-21,32.900002,32.900002,31.500000,63.200001,31.600000,10156400
2001-03-22,31.400000,31.625000,30.150000,62.750000,31.375000,12140800
2001-03-23,30.799999,30.975000,29.930000,60.200001,30.100000,10576200
2001-03-26,30.500000,30.549999,29.625000,60.419998,30.209999,9347000
2001-03-27,30.500000,31.400000,30.455000,62.180000,31.090000,8022800
2001-03-28,30.900000,31.375000,30.350000,62.070000,31.035000,6436000
2001-03-29,31.035000,31.525000,30.299999,61.250000,30.625000,6630200
2001-03-30,30.750000,31.400000,30.250000,62.599998,31.299999,5598600
2001-04-02,31.500000,31.825001,30.530001,61.599998,30.799999,5976800
2001-04-03,30.525000,30.870001,30.035000,61.099998,30.549999,6508200
2001-04-04,30.200001,30.495001,29.450001,60.869999,30.434999,8031000
2001-04-05,30.500000,30.825001,30.000000,61.549999,30.775000,6476400
2001-04-06,30.750000,31.184999,29.950001,61.680000,30.840000,6028200
2001-04-09,31.000000,31.000000,29.975000,60.340000,30.170000,5214200
2001-04-10,30.000000,30.100000,28.875000,58.700001,29.350000,10685000
2001-04-11,29.000000,29.525000,28.730000,58.980000,29.490000,7588000
2001-04-12,29.450001,29.715000,29.049999,58.799999,29.400000,5797000
2001-04-16,29.600000,29.969999,29.020000,59.150002,29.575001,5505200
2001-04-17,29.150000,29.325001,27.980000,57.400002,28.700001,13986000
2001-04-18,28.875000,30.000000,28.375000,57.430000,28.715000,10262400
2001-04-19,28.950001,29.495001,28.750000,58.959999,29.480000,7997400
2001-04-20,29.355000,29.809999,28.840000,58.000000,29.000000,8089000
2001-04-23,29.000000,29.225000,28.885000,58.049999,29.025000,5976400
2001-04-24,28.500000,28.870001,28.100000,56.639999,28.320000,10960400
2001-04-25,28.400000,28.920000,28.350000,57.560001,28.780001,7399400
2001-04-26,29.049999,29.150000,28.889999,58.299999,29.150000,7198600
2001-04-27,29.200001,29.915001,29.049999,59.830002,29.915001,5565600
2001-04-30,30.025000,30.145000,29.625000,60.049999,30.025000,8330400
2001-05-01,31.400000,32.419998,31.125000,64.180000,32.090000,17375600
2001-05-02,32.424999,32.424999,31.750000,64.150002,32.075001,12807600
2001-05-03,32.375000,32.375000,31.840000,64.269997,32.134998,7941000
2001-05-04,31.875000,32.255001,31.625000,64.269997,32.134998,5643200
2001-05-07,32.200001,32.474998,31.950001,64.650002,32.325001,3697800
2001-05-08,32.250000,32.380001,31.770000,64.500000,32.250000,4498000
2001-05-09,32.250000,33.119999,31.975000,66.190002,33.095001,8785200
2001-05-10,33.224998,33.250000,32.549999,65.839996,32.919998,4691800
2001-05-11,32.919998,33.139999,32.575001,65.500000,32.750000,3251400
2001-05-14,32.994999,33.084999,32.650002,66.050003,33.025002,2792800
2001-05-15,33.029999,33.119999,32.709999,65.980003,32.990002,4654200
2001-05-16,33.150002,34.145000,33.075001,68.290001,34.145000,6935400
2001-05-17,33.875000,34.150002,33.349998,67.150002,33.575001,6360800
2001-05-18,33.580002,33.740002,33.209999,67.480003,33.740002,4777200
2001-05-21,32.500000,33.075001,32.200001,65.250000,32.625000,11720800
2001-05-22,32.650002,32.799999,31.975000,64.000000,32.000000,8073400
2001-05-23,32.299999,32.465000,31.825001,64.190002,32.095001,6547800
2001-05-24,32.000000,32.294998,31.775000,64.250000,32.125000,5160200
2001-05-25,32.125000,32.150002,31.629999,63.500000,31.750000,4353000
2001-05-29,31.900000,32.320000,31.775000,64.639999,32.320000,5719800
2001-05-30,32.299999,32.485001,31.844999,64.370003,32.185001,4669400
2001-05-31,32.000000,32.250000,31.905001,64.239998,32.119999,4268800
2001-06-01,32.115002,32.119999,31.625000,63.509998,31.754999,3730800
2001-06-04,31.750000,31.870001,31.520000,63.599998,31.799999,4917600
2001-06-05,31.805000,32.060001,31.625000,64.080002,32.040001,5336600
2001-06-06,32.625000,33.150002,32.255001,64.669998,32.334999,7914200
2001-06-07,32.375000,32.799999,32.349998,64.919998,32.459999,5066400
2001-06-08,32.575001,32.590000,32.005001,64.279999,32.139999,4132000
2001-06-11,32.250000,32.384998,32.029999,64.349998,32.174999,2608400
2001-06-12,32.625000,32.799999,32.455002,65.500000,32.750000,6933200
2001-06-13,32.974998,32.990002,32.445000,64.949997,32.474998,4446000
2001-06-14,32.474998,32.799999,32.264999,64.860001,32.430000,4624400
2001-06-15,32.200001,32.439999,31.235001,62.599998,31.299999,13955600
2001-06-18,31.200001,31.200001,30.840000,62.150002,31.075001,7257200
2001-06-19,31.125000,31.375000,30.955000,62.410000,31.205000,7043200
2001-06-20,31.250000,31.465000,31.004999,62.549999,31.275000,4595800
2001-06-21,31.004999,31.674999,30.980000,62.349998,31.174999,6340800
2001-06-22,31.200001,31.745001,31.150000,63.279999,31.639999,4583200
2001-06-25,31.625000,31.900000,31.350000,62.799999,31.400000,3281600
2001-06-26,31.400000,32.075001,31.395000,63.860001,31.930000,5391200
2001-06-27,31.855000,32.165001,31.680000,63.400002,31.700001,4807200
2001-06-28,31.705000,32.115002,31.575001,63.650002,31.825001,5093600
2001-06-29,32.020000,32.674999,31.900000,63.799999,31.900000,8924600
2001-07-02,32.000000,32.410000,31.905001,64.470001,32.235001,4282400
2001-07-03,32.009998,32.349998,31.875000,64.599998,32.299999,2512000
2001-07-05,32.150002,32.299999,31.879999,64.529999,32.264999,4539400
2001-07-06,32.139999,32.525002,32.049999,65.000000,32.500000,5212600
2001-07-09,32.500000,33.070000,32.500000,66.139999,33.070000,7116000
2001-07-10,33.049999,33.549999,32.634998,67.010002,33.505001,8217600
2001-07-11,33.849998,34.500000,33.549999,68.750000,34.375000,10880600
2001-07-12,34.380001,34.400002,33.950001,68.750000,34.375000,7122600
2001-07-13,34.150002,34.209999,33.830002,68.139999,34.070000,5786000
2001-07-16,34.070000,34.744999,34.020000,69.150002,34.575001,4517200
2001-07-17,34.685001,34.994999,34.375000,69.930000,34.965000,6170200
2001-07-18,34.939999,34.950001,34.355000,69.199997,34.599998,6507600
2001-07-19,34.599998,34.865002,33.834999,68.389999,34.195000,6433600
2001-07-20,34.549999,34.549999,33.799999,68.089996,34.044998,5396400
2001-07-23,34.075001,34.150002,33.599998,67.800003,33.900002,4942600
2001-07-24,33.875000,34.299999,33.705002,68.089996,34.044998,4413800
2001-07-25,34.044998,35.000000,33.924999,70.000000,35.000000,4858600
2001-07-26,34.700001,35.500000,34.505001,71.000000,35.500000,9228800
2001-07-27,35.250000,35.709999,35.055000,70.470001,35.235001,4472200
2001-07-30,35.025002,35.549999,35.025002,71.099998,35.549999,4515600
2001-07-31,35.549999,35.799999,35.299999,71.019997,35.509998,6287600
2001-08-01,35.514999,35.965000,35.514999,71.500000,35.750000,4899400
2001-08-02,35.880001,35.974998,35.349998,71.459999,35.730000,3912400
2001-08-03,35.730000,35.750000,34.759998,70.220001,35.110001,4424400
2001-08-06,35.200001,35.375000,34.880001,70.750000,35.375000,5467600
2001-08-07,34.875000,35.924999,34.770000,70.610001,35.305000,7447600
2001-08-08,34.750000,35.215000,34.750000,69.849998,34.924999,4932000
2001-08-09,34.759998,35.450001,34.680000,70.699997,35.349998,3989800
2001-08-10,35.595001,36.264999,35.430000,71.870003,35.935001,8781800
2001-08-13,35.950001,36.150002,35.865002,72.120003,36.060001,5344800
2001-08-14,36.174999,36.310001,36.005001,72.500000,36.250000,5994000
2001-08-15,36.139999,36.500000,36.049999,72.180000,36.090000,6144600
2001-08-16,36.575001,37.195000,36.450001,74.190002,37.095001,8622000
2001-08-17,37.075001,37.375000,36.904999,74.750000,37.375000,8613000
2001-08-20,37.450001,38.040001,37.134998,75.680000,37.840000,11225000
2001-08-21,37.599998,37.770000,37.255001,74.779999,37.389999,7824000
2001-08-22,37.599998,37.869999,37.150002,75.650002,37.825001,7389800
2001-08-23,37.724998,38.500000,37.674999,76.940002,38.470001,9331000
2001-08-24,38.424999,38.639999,38.099998,77.000000,38.500000,8007200
2001-08-27,38.500000,38.520000,38.240002,76.839996,38.419998,6090400
2001-08-28,38.125000,38.240002,37.400002,74.989998,37.494999,7213400
2001-08-29,37.799999,37.799999,36.904999,74.019997,37.009998,5263200
2001-08-30,37.075001,37.549999,36.974998,74.589996,37.294998,7104200
2001-08-31,36.900002,37.174999,36.825001,74.150002,37.075001,4807800
2001-09-04,36.840000,38.040001,36.840000,75.519997,37.759998,7436200
2001-09-05,37.955002,38.119999,37.450001,75.879997,37.939999,7687200
2001-09-06,37.939999,37.994999,37.355000,75.500000,37.750000,8744400
2001-09-07,37.450001,37.599998,36.700001,74.349998,37.174999,6509000
2001-09-10,36.724998,37.200001,36.650002,74.199997,37.099998,7433600
2001-09-17,36.799999,37.450001,36.150002,74.550003,37.275002,11860800
2001-09-18,37.049999,37.125000,36.555000,74.199997,37.099998,9251400
2001-09-19,37.325001,37.509998,36.615002,74.550003,37.275002,11095200
2001-09-20,37.000000,37.000000,36.279999,72.809998,36.404999,9779400
2001-09-21,35.325001,35.825001,33.500000,67.000000,33.500000,20140800
2001-09-24,34.500000,35.224998,34.445000,69.459999,34.730000,10354600
2001-09-25,34.730000,35.599998,34.724998,71.000000,35.500000,7985400
2001-09-26,35.849998,36.119999,35.400002,71.129997,35.564999,6906600
2001-09-27,35.750000,36.200001,35.529999,72.400002,36.200001,7139600
2001-09-28,36.369999,36.575001,36.009998,72.790001,36.395000,9963000
2001-10-01,36.250000,36.500000,35.865002,72.389999,36.195000,7015200
2001-10-02,36.195000,36.724998,36.125000,73.279999,36.639999,5714400
2001-10-03,36.404999,36.695000,35.950001,73.250000,36.625000,8282600
2001-10-04,36.525002,36.549999,35.575001,71.199997,35.599998,7984200
2001-10-05,35.650002,36.494999,35.650002,72.690002,36.345001,6143000
2001-10-08,36.000000,36.549999,35.880001,72.250000,36.125000,4238800
2001-10-09,36.125000,36.889999,36.049999,72.540001,36.270000,5418200
2001-10-10,36.025002,37.070000,36.025002,73.339996,36.669998,5570000
2001-10-11,36.509998,36.750000,35.900002,72.589996,36.294998,6369400
2001-10-12,35.775002,36.095001,35.750000,71.940002,35.970001,5889800
2001-10-15,35.750000,35.750000,35.310001,71.110001,35.555000,5941200
2001-10-16,35.369999,35.525002,35.055000,70.930000,35.465000,8470400
2001-10-17,35.275002,35.599998,34.865002,69.800003,34.900002,7307600
2001-10-18,35.099998,35.900002,35.000000,70.300003,35.150002,7516200
2001-10-19,35.474998,36.099998,35.384998,71.750000,35.875000,5990600
2001-10-22,35.875000,36.450001,35.799999,72.449997,36.224998,4323400
2001-10-23,36.349998,36.419998,35.525002,71.500000,35.750000,4191400
2001-10-24,35.875000,36.075001,35.680000,71.400002,35.700001,4851600
2001-10-25,35.349998,36.240002,35.255001,72.290001,36.145000,4712800
2001-10-26,36.125000,36.770000,35.939999,73.349998,36.674999,4762400
2001-10-29,36.505001,36.625000,35.650002,71.300003,35.650002,5470800
2001-10-30,35.990002,37.125000,35.875000,74.199997,37.099998,10641800
2001-10-31,37.099998,37.209999,36.724998,73.779999,36.889999,7567200
2001-11-01,36.900002,37.994999,36.820000,75.980003,37.990002,9758000
2001-11-02,37.900002,38.299999,37.599998,76.000000,38.000000,5787800
2001-11-05,38.044998,38.490002,37.970001,76.930000,38.465000,6274400
2001-11-06,38.465000,39.000000,38.174999,78.000000,39.000000,5514000
2001-11-07,38.724998,39.099998,38.685001,78.110001,39.055000,5815200
2001-11-08,39.000000,39.000000,38.105000,76.699997,38.349998,6213200
2001-11-09,38.200001,38.755001,38.150002,77.309998,38.654999,4648600
2001-11-12,38.325001,38.715000,38.235001,77.269997,38.634998,3858200
2001-11-13,38.724998,38.945000,38.244999,77.860001,38.930000,5259800
2001-11-14,38.994999,39.125000,38.615002,78.230003,39.115002,6405000
2001-11-15,39.115002,39.424999,38.985001,78.290001,39.145000,5971200
2001-11-16,39.340000,39.369999,38.884998,78.739998,39.369999,5433600
2001-11-19,39.424999,39.500000,39.000000,78.680000,39.340000,5475800
2001-11-20,39.099998,39.340000,38.855000,78.500000,39.250000,5344800
2001-11-21,39.000000,39.275002,38.875000,77.900002,38.950001,4104000
2001-11-23,38.950001,39.250000,38.900002,78.449997,39.224998,1680200
2001-11-26,39.025002,39.195000,38.750000,78.150002,39.075001,4536200
2001-11-27,38.849998,39.125000,38.455002,77.120003,38.560001,6482400
2001-11-28,38.424999,38.625000,37.974998,76.000000,38.000000,5393400
2001-11-29,38.049999,38.799999,37.619999,77.440002,38.720001,7276800
2001-11-30,38.500000,39.060001,38.490002,77.459999,38.730000,5593600
2001-12-03,38.724998,38.724998,38.025002,76.300003,38.150002,5482400
2001-12-04,38.250000,38.535000,37.865002,76.339996,38.169998,4833200
2001-12-05,38.250000,38.855000,38.115002,76.699997,38.349998,6368400
2001-12-06,38.224998,38.540001,37.750000,75.699997,37.849998,5188000
2001-12-07,37.785000,37.875000,37.380001,75.430000,37.715000,4366000
2001-12-10,37.735001,38.709999,37.630001,76.720001,38.360001,7728400
