Date,^GSPC,^IXIC,^GDAXI
22/03/2002,1148.699951,1851.390015,5426.040039
25/03/2002,1131.869995,1812.48999,5462.549805
26/03/2002,1138.48999,1824.170044,5364.700195
27/03/2002,1144.579956,1826.75,5348.680176
28/03/2002,1147.390015,1845.349976,5366.129883
01/04/2002,1146.540039,1862.619995,5317.379883
02/04/2002,1136.76001,1804.400024,5390.589844
03/04/2002,1125.400024,1784.349976,5348.0
04/04/2002,1126.339966,1789.75,5397.290039
05/04/2002,1122.72998,1770.030029,5311.080078
08/04/2002,1125.290039,1785.869995,5281.839844
09/04/2002,1117.800049,1742.569946,5254.950195
10/04/2002,1130.469971,1767.069946,5260.529785
11/04/2002,1103.689941,1725.23999,5180.330078
12/04/2002,1111.01001,1756.189941,5170.25
15/04/2002,1102.550049,1753.780029,5265.359863
16/04/2002,1128.369995,1816.790039,5162.959961
17/04/2002,1126.069946,1810.670044,5189.649902
18/04/2002,1124.469971,1802.430054,5244.200195
19/04/2002,1125.170044,1796.829956,5343.879883
22/04/2002,1107.829956,1758.680054,5318.549805
23/04/2002,1100.959961,1730.290039,5262.879883
24/04/2002,1093.140015,1713.339966,5284.549805
25/04/2002,1091.47998,1713.699951,5205.47998
26/04/2002,1076.319946,1663.890015,5192.100098
29/04/2002,1065.449951,1656.930054,5160.140137
30/04/2002,1076.920044,1688.22998,5054.410156
01/05/2002,1086.459961,1677.530029,5000.379883
02/05/2002,1084.560059,1644.819946,5008.040039
03/05/2002,1073.430054,1613.030029,5041.200195
06/05/2002,1052.670044,1578.47998,4964.560059
07/05/2002,1049.48999,1573.819946,4882.77002
08/05/2002,1088.849976,1696.290039,4880.669922
09/05/2002,1073.01001,1650.48999,4872.410156
10/05/2002,1054.98999,1600.849976,5028.589844
13/05/2002,1074.560059,1652.540039,4966.47998
14/05/2002,1097.280029,1719.050049,4871.700195
15/05/2002,1091.069946,1725.560059,4975.47998
16/05/2002,1098.22998,1730.439941,5049.080078
17/05/2002,1106.589966,1741.390015,5072.390137
20/05/2002,1091.880005,1701.589966,5047.450195
21/05/2002,1079.880005,1664.180054,5036.410156
22/05/2002,1086.02002,1673.449951,4998.990234
23/05/2002,1097.079956,1697.630005,4984.609863
24/05/2002,1083.819946,1661.48999,4919.5
28/05/2002,1074.550049,1652.170044,4879.5
29/05/2002,1067.660034,1624.390015,4899.129883
30/05/2002,1064.660034,1631.920044,4961.540039
31/05/2002,1067.140015,1615.72998,4918.580078
03/06/2002,1040.680054,1562.560059,4881.799805
04/06/2002,1040.689941,1578.119995,4761.959961
05/06/2002,1049.900024,1595.26001,4818.299805
06/06/2002,1029.150024,1554.880005,4747.950195
07/06/2002,1027.530029,1535.47998,4625.790039
10/06/2002,1030.73999,1530.689941,4624.310059
11/06/2002,1013.599976,1497.180054,4657.52002
12/06/2002,1020.26001,1519.119995,4610.180176
13/06/2002,1009.559998,1496.880005,4589.259766
14/06/2002,1007.27002,1504.73999,4606.089844
17/06/2002,1036.170044,1553.290039,4510.189941
18/06/2002,1037.140015,1542.959961,4470.140137
19/06/2002,1019.98999,1496.829956,4303.850098
20/06/2002,1006.289978,1464.75,4475.100098
21/06/2002,989.140015,1440.959961,4433.850098
24/06/2002,992.719971,1460.339966,4354.819824
25/06/2002,976.140015,1423.98999,4245.680176
26/06/2002,973.530029,1429.329956,4232.399902
27/06/2002,990.640015,1459.199951,4127.209961
28/06/2002,989.820007,1463.209961,4202.970215
01/07/2002,968.650024,1403.800049,4099.049805
02/07/2002,948.090027,1357.819946,4259.430176
03/07/2002,953.98999,1380.170044,4382.560059
05/07/2002,989.030029,1448.359985,4366.810059
08/07/2002,976.97998,1405.609985,4195.950195
09/07/2002,952.830017,1381.119995,4138.149902
10/07/2002,920.469971,1346.01001,4258.620117
11/07/2002,927.369995,1374.430054,4483.029785
12/07/2002,921.390015,1373.5,4442.330078
15/07/2002,917.929993,1382.619995,4369.759766
16/07/2002,900.940002,1375.26001,4190.220215
17/07/2002,906.039978,1397.25,4118.5
18/07/2002,881.559998,1356.949951,4130.799805
19/07/2002,847.75,1319.150024,3912.51001
22/07/2002,819.849976,1282.650024,3977.75
23/07/2002,797.700012,1229.050049,4092.820068
24/07/2002,843.429993,1290.22998,4100.75
25/07/2002,838.679993,1240.079956,3891.879883
26/07/2002,852.840027,1262.119995,3691.429932
29/07/2002,898.960022,1335.25,3515.830078
30/07/2002,902.780029,1344.189941,3632.659912
31/07/2002,911.619995,1328.26001,3520.459961
01/08/2002,884.659973,1280.0,3579.0
02/08/2002,864.23999,1247.920044,3859.780029
05/08/2002,834.599976,1206.01001,3878.939941
06/08/2002,859.570007,1259.550049,3700.139893
07/08/2002,876.77002,1280.900024,3606.449951
08/08/2002,905.460022,1316.52002,3532.48999
09/08/2002,908.640015,1306.119995,3332.649902
12/08/2002,903.799988,1306.839966,3568.639893
13/08/2002,884.210022,1269.280029,3465.540039
14/08/2002,919.619995,1334.300049,3679.26001
15/08/2002,930.25,1345.01001,3760.860107
16/08/2002,928.77002,1361.01001,3647.129883
19/08/2002,950.700012,1394.540039,3683.209961
20/08/2002,937.429993,1376.589966,3589.919922
21/08/2002,949.359985,1409.25,3665.73999
22/08/2002,962.700012,1422.949951,3684.689941
23/08/2002,940.859985,1380.619995,3837.669922
26/08/2002,947.950012,1391.73999,3768.51001
27/08/2002,934.820007,1347.780029,3868.169922
28/08/2002,917.869995,1314.380005,3906.550049
29/08/2002,917.799988,1335.77002,3828.26001
30/08/2002,916.070007,1314.849976,3783.840088
03/09/2002,878.02002,1263.839966,3851.340088
04/09/2002,893.400024,1292.310059,3682.840088
05/09/2002,879.150024,1251.0,3660.949951
06/09/2002,893.919983,1295.300049,3712.939941
09/09/2002,902.960022,1304.599976,3609.409912
10/09/2002,909.580017,1320.089966,3398.98999
11/09/2002,909.450012,1315.449951,3425.899902
12/09/2002,886.909973,1279.680054,3354.709961
13/09/2002,889.809998,1291.400024,3485.679932
16/09/2002,891.099976,1275.880005,3429.219971
17/09/2002,873.52002,1259.939941,3494.689941
18/09/2002,869.460022,1252.130005,3584.689941
19/09/2002,843.320007,1216.449951,3421.870117
20/09/2002,845.390015,1221.089966,3361.280029
23/09/2002,833.700012,1184.930054,3319.050049
24/09/2002,819.289978,1182.170044,3289.129883
25/09/2002,839.659973,1222.290039,3124.919922
26/09/2002,854.950012,1221.609985,3007.469971
27/09/2002,827.369995,1199.160034,3065.72998
30/09/2002,815.280029,1172.060059,2914.25
01/10/2002,847.909973,1213.719971,2873.209961
02/10/2002,827.909973,1187.300049,2962.5
03/10/2002,818.950012,1165.560059,3020.600098
04/10/2002,800.580017,1139.900024,2918.899902
07/10/2002,785.280029,1119.400024,2769.030029
08/10/2002,798.549988,1129.219971,2865.22998
09/10/2002,776.76001,1114.109985,2926.73999
10/10/2002,803.919983,1163.369995,2813.300049
11/10/2002,835.320007,1210.469971,2714.620117
14/10/2002,841.440002,1220.530029,2667.389893
15/10/2002,881.27002,1282.439941,2622.090088
16/10/2002,860.02002,1232.420044,2597.879883
17/10/2002,879.200012,1272.290039,2733.189941
18/10/2002,884.390015,1287.859985,2930.73999
21/10/2002,899.719971,1309.670044,2850.110107
22/10/2002,890.159973,1292.800049,3048.27002
23/10/2002,896.140015,1320.22998,3008.929932
24/10/2002,882.5,1298.709961,3172.459961
25/10/2002,897.650024,1331.130005,3163.669922
28/10/2002,890.22998,1315.829956,3282.669922
29/10/2002,882.150024,1300.540039,3155.969971
30/10/2002,890.710022,1326.72998,3015.419922
31/10/2002,885.76001,1329.75,3090.01001
01/11/2002,900.960022,1360.699951,3102.01001
04/11/2002,908.349976,1396.540039,3198.959961
05/11/2002,915.390015,1401.170044,3022.01001
06/11/2002,923.76001,1418.98999,3113.590088
07/11/2002,902.650024,1376.709961,3152.850098
08/11/2002,894.73999,1359.280029,3165.159912
11/11/2002,876.190002,1319.189941,3327.939941
12/11/2002,882.950012,1349.560059,3351.320068
13/11/2002,882.530029,1361.329956,3298.840088
14/11/2002,904.27002,1411.52002,3155.659912
15/11/2002,909.830017,1411.140015,3079.100098
18/11/2002,900.359985,1393.689941,3042.060059
19/11/2002,896.73999,1374.51001,3115.879883
20/11/2002,914.150024,1419.349976,3066.419922
21/11/2002,933.76001,1467.550049,3188.389893
22/11/2002,930.549988,1468.73999,3191.76001
25/11/2002,932.869995,1481.900024,3218.360107
26/11/2002,913.309998,1444.430054,3206.929932
27/11/2002,938.869995,1487.939941,3212.98999
29/11/2002,936.309998,1478.780029,3304.629883
02/12/2002,934.530029,1484.780029,3320.879883
03/12/2002,920.75,1448.959961,3299.23999
04/12/2002,917.580017,1430.349976,3191.629883
05/12/2002,906.549988,1410.75,3346.139893
06/12/2002,912.22998,1422.439941,3360.76001
09/12/2002,892.0,1367.140015,3320.320068
10/12/2002,904.450012,1390.76001,3380.199951
11/12/2002,904.960022,1396.589966,3280.48999
12/12/2002,901.580017,1399.550049,3320.75
13/12/2002,889.47998,1362.420044,3224.73999
16/12/2002,910.400024,1400.329956,3207.530029
17/12/2002,902.98999,1392.050049,3065.570068
18/12/2002,891.119995,1361.51001,3167.98999
19/12/2002,884.25,1354.099976,3196.050049
20/12/2002,895.76001,1363.050049,3111.879883
23/12/2002,897.380005,1381.689941,3077.060059
24/12/2002,892.469971,1372.469971,3205.290039
26/12/2002,889.659973,1367.890015,3139.969971
27/12/2002,875.400024,1348.310059,3022.689941
30/12/2002,879.390015,1339.540039,2961.409912
31/12/2002,879.820007,1335.51001,3024.219971
02/01/2003,909.030029,1384.849976,3000.840088
03/01/2003,908.590027,1387.079956,2840.0
06/01/2003,929.01001,1421.319946,2892.629883
07/01/2003,922.929993,1431.569946,3105.040039
08/01/2003,909.929993,1401.069946,3092.939941
09/01/2003,927.570007,1438.459961,3157.25
10/01/2003,927.570007,1447.719971,3112.77002
13/01/2003,926.26001,1446.040039,2993.0
14/01/2003,931.659973,1460.98999,3037.679932
15/01/2003,918.219971,1438.800049,3037.330078
16/01/2003,914.599976,1423.75,3060.649902
17/01/2003,901.780029,1376.189941,3098.719971
21/01/2003,887.619995,1364.25,3049.399902
22/01/2003,878.359985,1359.47998,3054.110107
23/01/2003,887.340027,1388.27002,2918.820068
24/01/2003,861.400024,1342.140015,2893.550049
27/01/2003,847.47998,1325.27002,2870.570068
28/01/2003,858.539978,1342.180054,2803.25
29/01/2003,864.359985,1358.060059,2811.219971
30/01/2003,844.609985,1322.349976,2717.820068
31/01/2003,855.700012,1320.910034,2643.800049
03/02/2003,860.320007,1323.790039,2671.360107
04/02/2003,848.200012,1306.150024,2706.570068
05/02/2003,843.590027,1301.5,2693.780029
06/02/2003,838.150024,1301.72998,2747.830078
07/02/2003,829.690002,1282.469971,2751.98999
10/02/2003,835.969971,1296.680054,2632.97998
11/02/2003,829.200012,1295.459961,2725.879883
12/02/2003,818.679993,1278.969971,2649.0
13/02/2003,817.369995,1277.439941,2569.340088
14/02/2003,834.890015,1310.170044,2586.090088
18/02/2003,851.169983,1346.540039,2627.0
19/02/2003,845.130005,1334.319946,2571.25
20/02/2003,837.099976,1331.22998,2555.27002
21/02/2003,848.169983,1349.02002,2674.459961
24/02/2003,832.580017,1322.380005,2708.969971
25/02/2003,838.570007,1328.97998,2740.139893
26/02/2003,827.549988,1303.680054,2624.649902
27/02/2003,837.280029,1323.939941,2591.26001
28/02/2003,841.150024,1337.52002,2648.870117
03/03/2003,834.809998,1320.290039,2571.350098
04/03/2003,821.98999,1307.77002,2485.5
05/03/2003,829.849976,1314.400024,2450.199951
06/03/2003,822.099976,1302.890015,2513.219971
07/03/2003,828.890015,1305.290039,2547.050049
10/03/2003,807.47998,1278.369995,2549.649902
11/03/2003,800.72998,1271.469971,2501.030029
12/03/2003,804.190002,1279.23999,2498.02002
13/03/2003,831.900024,1340.77002,2437.51001
14/03/2003,833.27002,1340.329956,2431.659912
17/03/2003,862.789978,1392.27002,2329.040039
18/03/2003,866.450012,1400.550049,2305.300049
19/03/2003,874.02002,1397.069946,2202.959961
20/03/2003,875.669983,1402.77002,2354.310059
21/03/2003,895.789978,1421.839966,2403.189941
24/03/2003,864.22998,1369.780029,2487.120117
25/03/2003,874.73999,1391.01001,2584.610107
26/03/2003,869.950012,1387.449951,2615.219971
27/03/2003,868.52002,1384.25,2604.850098
28/03/2003,863.5,1369.599976,2715.060059
31/03/2003,848.179993,1341.170044,2548.370117
01/04/2003,858.47998,1348.300049,2636.100098
02/04/2003,880.900024,1396.719971,2579.330078
03/04/2003,876.450012,1396.579956,2584.050049
04/04/2003,878.849976,1383.51001,2520.840088
07/04/2003,879.929993,1389.51001,2423.870117
08/04/2003,878.289978,1382.939941,2450.189941
09/04/2003,865.98999,1356.73999,2589.350098
10/04/2003,871.580017,1365.609985,2569.810059
11/04/2003,868.299988,1358.849976,2654.070068
14/04/2003,885.22998,1384.949951,2808.939941
15/04/2003,890.809998,1391.01001,2767.790039
16/04/2003,879.909973,1394.719971,2734.100098
17/04/2003,893.580017,1425.5,2697.100098
21/04/2003,892.01001,1424.369995,2733.949951
22/04/2003,911.369995,1451.359985,2776.780029
23/04/2003,919.02002,1466.160034,2834.120117
24/04/2003,911.429993,1457.22998,2824.679932
25/04/2003,898.809998,1434.540039,2899.780029
28/04/2003,914.840027,1462.23999,2960.959961
29/04/2003,917.840027,1471.300049,2974.399902
30/04/2003,916.919983,1464.310059,2891.620117
01/05/2003,916.299988,1472.560059,2838.22998
02/05/2003,930.080017,1502.880005,2953.919922
05/05/2003,926.549988,1504.040039,2908.959961
06/05/2003,934.390015,1523.709961,2942.040039
07/05/2003,929.619995,1506.76001,2986.0
08/05/2003,920.27002,1489.689941,3013.040039
09/05/2003,933.409973,1520.150024,3066.949951
12/05/2003,945.109985,1541.400024,3005.639893
13/05/2003,942.299988,1539.680054,2886.080078
14/05/2003,939.280029,1534.900024,2956.590088
15/05/2003,946.669983,1551.380005,2937.26001
16/05/2003,944.299988,1538.530029,2909.949951
19/05/2003,920.77002,1492.77002,2926.030029
20/05/2003,919.72998,1491.089966,2989.379883
21/05/2003,923.419983,1489.869995,2989.080078
22/05/2003,931.869995,1507.550049,2850.679932
23/05/2003,933.219971,1510.089966,2838.929932
27/05/2003,951.47998,1556.689941,2827.25
28/05/2003,953.219971,1563.23999,2865.209961
29/05/2003,949.640015,1574.949951,2822.830078
30/05/2003,963.590027,1595.910034,2828.280029
02/06/2003,967.0,1590.75,2873.600098
03/06/2003,971.559998,1603.560059,2919.540039
04/06/2003,986.23999,1634.650024,2906.709961
05/06/2003,990.140015,1646.01001,2982.679932
06/06/2003,987.76001,1627.420044,3064.560059
09/06/2003,975.929993,1603.969971,3026.820068
10/06/2003,984.840027,1627.670044,3080.02002
11/06/2003,997.47998,1646.02002,3039.76001
12/06/2003,998.51001,1653.619995,3127.459961
13/06/2003,988.609985,1626.48999,3094.76001
16/06/2003,1010.73999,1666.579956,3140.340088
17/06/2003,1011.659973,1668.439941,3178.149902
18/06/2003,1010.090027,1677.140015,3219.469971
19/06/2003,994.700012,1648.640015,3168.709961
20/06/2003,995.690002,1644.719971,3264.5
23/06/2003,981.640015,1610.75,3286.47998
24/06/2003,983.450012,1605.609985,3304.149902
25/06/2003,975.320007,1602.660034,3247.110107
26/06/2003,985.820007,1634.01001,3238.97998
27/06/2003,976.219971,1625.26001,3186.389893
30/06/2003,974.5,1622.800049,3217.340088
01/07/2003,982.320007,1640.130005,3198.820068
02/07/2003,993.75,1678.72998,3241.219971
03/07/2003,985.700012,1663.459961,3224.659912
07/07/2003,1004.419983,1720.709961,3220.580078
08/07/2003,1007.840027,1746.459961,3146.550049
09/07/2003,1002.210022,1747.459961,3241.040039
10/07/2003,988.700012,1715.859985,3241.919922
11/07/2003,998.140015,1733.930054,3239.610107
14/07/2003,1003.859985,1754.819946,3332.870117
15/07/2003,1000.419983,1753.209961,3344.459961
16/07/2003,994.090027,1747.969971,3322.429932
17/07/2003,981.72998,1698.02002,3269.840088
18/07/2003,993.320007,1708.5,3326.51001
21/07/2003,978.799988,1681.410034,3396.070068
22/07/2003,988.109985,1706.099976,3384.689941
23/07/2003,988.609985,1719.180054,3387.639893
24/07/2003,981.599976,1701.420044,3330.679932
25/07/2003,998.679993,1730.699951,3366.709961
28/07/2003,996.52002,1735.359985,3287.0
29/07/2003,989.280029,1731.369995,3318.149902
30/07/2003,987.48999,1720.910034,3304.47998
31/07/2003,990.309998,1735.02002,3374.820068
01/08/2003,980.150024,1715.619995,3356.889893
04/08/2003,982.820007,1714.060059,3417.77002
05/08/2003,965.460022,1673.5,3428.120117
06/08/2003,967.080017,1652.680054,3429.030029
07/08/2003,974.119995,1652.180054,3487.860107
08/08/2003,977.590027,1644.030029,3438.889893
11/08/2003,980.590027,1661.51001,3405.310059
12/08/2003,990.349976,1687.01001,3438.360107
13/08/2003,984.030029,1686.609985,3375.659912
14/08/2003,990.51001,1700.339966,3331.889893
15/08/2003,990.669983,1702.01001,3332.23999
18/08/2003,999.73999,1739.48999,3339.580078
19/08/2003,1002.349976,1761.109985,3381.709961
20/08/2003,1000.299988,1760.540039,3398.889893
21/08/2003,1003.27002,1777.550049,3452.699951
22/08/2003,993.059998,1765.319946,3443.929932
25/08/2003,993.710022,1764.310059,3507.22998
26/08/2003,996.72998,1770.650024,3504.530029
27/08/2003,996.789978,1782.130005,3501.22998
28/08/2003,1002.840027,1800.180054,3565.469971
29/08/2003,1008.01001,1810.449951,3549.050049
02/09/2003,1021.98999,1841.47998,3500.090088
03/09/2003,1026.27002,1852.900024,3455.47998
04/09/2003,1027.969971,1868.969971,3483.080078
05/09/2003,1021.390015,1858.23999,3492.669922
08/09/2003,1031.640015,1888.619995,3484.580078
09/09/2003,1023.169983,1873.430054,3571.219971
10/09/2003,1010.919983,1823.810059,3567.199951
11/09/2003,1016.419983,1846.089966,3647.51001
12/09/2003,1018.630005,1855.030029,3668.669922
15/09/2003,1014.809998,1845.699951,3607.709961
16/09/2003,1029.319946,1887.25,3641.530029
17/09/2003,1025.969971,1883.099976,3594.399902
18/09/2003,1039.579956,1909.550049,3536.870117
19/09/2003,1036.300049,1905.699951,3566.850098
22/09/2003,1022.820007,1874.619995,3508.060059
23/09/2003,1029.030029,1901.719971,3516.310059
24/09/2003,1009.380005,1843.699951,3564.75
25/09/2003,1003.27002,1817.23999,3561.030029
26/09/2003,996.849976,1792.069946,3612.02002
29/09/2003,1006.580017,1824.560059,3578.699951
30/09/2003,995.969971,1786.939941,3456.27002
01/10/2003,1018.219971,1832.25,3411.02002
02/10/2003,1020.23999,1836.219971,3307.340088
03/10/2003,1029.849976,1880.569946,3326.27002
06/10/2003,1034.349976,1893.459961,3324.850098
07/10/2003,1039.25,1907.849976,3323.379883
08/10/2003,1033.780029,1893.780029,3256.780029
09/10/2003,1038.72998,1911.900024,3329.830078
10/10/2003,1038.060059,1915.310059,3276.639893
13/10/2003,1045.349976,1933.530029,3419.0
14/10/2003,1049.47998,1943.189941,3404.909912
15/10/2003,1046.76001,1939.099976,3355.780029
16/10/2003,1050.069946,1950.140015,3395.330078
17/10/2003,1039.319946,1912.359985,3481.899902
20/10/2003,1044.680054,1925.140015,3471.25
21/10/2003,1046.030029,1940.900024,3538.389893
22/10/2003,1030.359985,1898.069946,3538.129883
23/10/2003,1033.77002,1885.51001,3570.580078
24/10/2003,1028.910034,1865.589966,3577.719971
27/10/2003,1031.130005,1882.910034,3516.669922
28/10/2003,1046.790039,1932.26001,3559.330078
29/10/2003,1048.109985,1936.560059,3580.080078
30/10/2003,1046.939941,1932.689941,3490.600098
31/10/2003,1050.709961,1932.209961,3497.139893
03/11/2003,1059.02002,1967.699951,3452.639893
04/11/2003,1053.25,1957.969971,3517.100098
05/11/2003,1051.810059,1959.369995,3586.929932
06/11/2003,1058.050049,1976.369995,3615.419922
07/11/2003,1053.209961,1970.73999,3639.659912
10/11/2003,1047.109985,1941.640015,3655.98999
11/11/2003,1046.569946,1930.75,3744.5
12/11/2003,1058.530029,1973.109985,3741.709961
13/11/2003,1058.410034,1967.349976,3717.699951
14/11/2003,1050.349976,1930.26001,3733.929932
17/11/2003,1043.630005,1909.609985,3782.560059
18/11/2003,1034.150024,1881.75,3746.23999
19/11/2003,1042.439941,1899.650024,3729.870117
20/11/2003,1033.650024,1881.920044,3748.340088
21/11/2003,1035.280029,1893.880005,3765.590088
24/11/2003,1052.079956,1947.140015,3797.399902
25/11/2003,1053.890015,1943.040039,3674.540039
26/11/2003,1058.449951,1953.310059,3666.280029
28/11/2003,1058.199951,1960.26001,3652.290039
01/12/2003,1070.119995,1989.819946,3638.040039
02/12/2003,1066.619995,1980.069946,3642.25
03/12/2003,1064.72998,1960.25,3737.090088
04/12/2003,1069.719971,1968.800049,3733.159912
05/12/2003,1061.5,1937.819946,3712.97998
08/12/2003,1069.300049,1948.849976,3744.98999
09/12/2003,1060.180054,1908.319946,3745.949951
10/12/2003,1059.050049,1904.650024,3821.199951
11/12/2003,1071.209961,1942.319946,3809.26001
12/12/2003,1074.140015,1949.0,3875.659912
15/12/2003,1068.040039,1918.26001,3874.780029
16/12/2003,1075.130005,1924.290039,3841.72998
17/12/2003,1076.47998,1921.329956,3806.540039
18/12/2003,1089.180054,1956.180054,3846.179932
19/12/2003,1088.660034,1951.02002,3820.919922
22/12/2003,1092.939941,1955.800049,3858.850098
23/12/2003,1096.02002,1974.780029,3860.129883
24/12/2003,1094.040039,1969.22998,3875.469971
26/12/2003,1095.890015,1973.140015,3865.97998
29/12/2003,1109.47998,2006.47998,3847.570068
30/12/2003,1109.640015,2009.880005,3870.879883
31/12/2003,1111.920044,2003.369995,3898.419922
02/01/2004,1108.47998,2006.680054,3876.939941
05/01/2004,1122.219971,2047.359985,3903.340088
06/01/2004,1123.670044,2057.370117,3952.719971
07/01/2004,1126.329956,2077.679932,3965.159912
08/01/2004,1131.920044,2100.25,4018.5
09/01/2004,1121.859985,2086.919922,4035.899902
12/01/2004,1127.22998,2111.780029,4035.439941
13/01/2004,1121.219971,2096.439941,4004.399902
14/01/2004,1130.52002,2111.129883,4045.429932
15/01/2004,1132.050049,2109.080078,4016.179932
16/01/2004,1139.829956,2140.459961,3995.909912
20/01/2004,1138.77002,2147.97998,3996.219971
21/01/2004,1147.619995,2142.449951,4055.209961
22/01/2004,1143.939941,2119.01001,4068.75
23/01/2004,1141.550049,2123.870117,4111.640137
26/01/2004,1155.369995,2153.830078,4139.919922
27/01/2004,1144.050049,2116.040039,4106.410156
28/01/2004,1128.47998,2077.370117,4138.040039
29/01/2004,1134.109985,2068.22998,4139.859863
30/01/2004,1131.130005,2066.149902,4151.830078
02/02/2004,1135.26001,2063.149902,4128.680176
03/02/2004,1136.030029,2066.209961,4134.419922
04/02/2004,1126.52002,2014.140015,4150.240234
05/02/2004,1128.589966,2019.560059,4095.709961
06/02/2004,1142.76001,2064.01001,4058.600098
09/02/2004,1139.810059,2060.570068,4071.600098
10/02/2004,1145.540039,2075.330078,4057.51001
11/02/2004,1157.76001,2089.659912,4028.370117
12/02/2004,1152.109985,2073.610107,4014.790039
13/02/2004,1145.810059,2053.560059,4044.98999
17/02/2004,1156.98999,2080.350098,4098.970215
18/02/2004,1151.819946,2076.469971,4110.799805
19/02/2004,1147.060059,2045.959961,4122.160156
20/02/2004,1144.109985,2037.930054,4121.649902
23/02/2004,1140.98999,2007.52002,4057.050049
24/02/2004,1139.089966,2005.439941,4070.459961
25/02/2004,1143.670044,2022.97998,4095.860107
26/02/2004,1144.910034,2032.569946,4095.340088
27/02/2004,1144.939941,2029.819946,4141.529785
01/03/2004,1155.969971,2057.800049,4073.350098
02/03/2004,1149.099976,2039.650024,4068.709961
03/03/2004,1151.030029,2033.359985,3991.419922
04/03/2004,1154.869995,2055.110107,3995.340088
05/03/2004,1156.859985,2047.630005,4007.810059
08/03/2004,1147.199951,2008.780029,4018.159912
09/03/2004,1140.579956,1995.160034,4054.429932
10/03/2004,1123.890015,1964.150024,4100.339844
11/03/2004,1106.780029,1943.890015,4071.699951
12/03/2004,1120.569946,1984.72998,4133.779785
15/03/2004,1104.48999,1939.199951,4126.140137
16/03/2004,1110.699951,1943.089966,4145.990234
17/03/2004,1123.75,1976.76001,4087.550049
18/03/2004,1122.319946,1962.439941,4044.699951
19/03/2004,1109.780029,1940.469971,3904.949951
22/03/2004,1095.400024,1909.900024,3915.379883
23/03/2004,1093.949951,1901.800049,3810.76001
24/03/2004,1091.329956,1909.47998,3822.370117
25/03/2004,1109.189941,1967.170044,3896.790039
26/03/2004,1108.060059,1960.02002,3827.429932
29/03/2004,1122.469971,1992.569946,3819.149902
30/03/2004,1127.0,2000.630005,3729.22998
31/03/2004,1126.209961,1994.219971,3728.820068
01/04/2004,1132.170044,2015.01001,3726.070068
02/04/2004,1141.810059,2057.169922,3811.919922
05/04/2004,1150.569946,2079.120117,3822.330078
06/04/2004,1148.160034,2059.899902,3881.25
07/04/2004,1140.530029,2050.23999,3874.040039
08/04/2004,1139.319946,2052.879883,3856.699951
12/04/2004,1145.199951,2065.47998,3924.850098
13/04/2004,1129.439941,2030.079956,4007.600098
14/04/2004,1128.170044,2024.849976,4048.600098
15/04/2004,1128.839966,2002.170044,4022.810059
16/04/2004,1134.609985,1995.73999,4001.159912
19/04/2004,1135.819946,2020.430054,4013.530029
20/04/2004,1118.150024,1978.630005,4071.419922
21/04/2004,1124.089966,1995.630005,4012.77002
22/04/2004,1139.930054,2032.910034,4004.610107
23/04/2004,1140.599976,2049.77002,4033.97998
26/04/2004,1135.530029,2036.77002,4025.070068
27/04/2004,1138.109985,2032.530029,4061.129883
28/04/2004,1122.410034,1989.540039,4026.149902
29/04/2004,1113.890015,1958.780029,4059.149902
30/04/2004,1107.300049,1920.150024,4103.620117
03/05/2004,1117.48999,1938.719971,4125.830078
04/05/2004,1119.550049,1950.47998,4134.100098
05/05/2004,1121.530029,1957.26001,4065.73999
06/05/2004,1113.98999,1937.73999,4008.909912
07/05/2004,1098.699951,1917.959961,3985.209961
10/05/2004,1087.119995,1896.069946,4007.649902
11/05/2004,1095.449951,1931.349976,3990.75
12/05/2004,1097.280029,1925.589966,4022.100098
13/05/2004,1096.439941,1926.030029,3909.459961
14/05/2004,1095.699951,1904.25,3895.639893
17/05/2004,1084.099976,1876.640015,3784.610107
18/05/2004,1091.48999,1897.819946,3849.840088
19/05/2004,1088.680054,1898.170044,3776.23999
20/05/2004,1089.189941,1896.589966,3824.929932
21/05/2004,1093.560059,1912.089966,3803.100098
24/05/2004,1095.410034,1922.97998,3754.370117
25/05/2004,1113.050049,1964.650024,3961.929932
26/05/2004,1114.939941,1976.150024,4017.810059
27/05/2004,1121.280029,1984.5,4018.949951
28/05/2004,1120.680054,1986.73999,3997.76001
01/06/2004,1121.199951,1990.77002,4021.639893
02/06/2004,1124.98999,1988.97998,4014.560059
03/06/2004,1116.640015,1960.26001,3948.649902
04/06/2004,1122.5,1978.619995,3987.300049
07/06/2004,1140.420044,2020.619995,4003.23999
08/06/2004,1142.180054,2023.530029,3985.459961
09/06/2004,1131.329956,1990.609985,3999.790039
10/06/2004,1136.469971,1999.869995,3989.310059
14/06/2004,1125.290039,1969.98999,3928.389893
15/06/2004,1132.01001,1995.599976,3945.100098
16/06/2004,1133.560059,1998.22998,4007.050049
17/06/2004,1132.050049,1983.670044,4013.350098
18/06/2004,1135.02002,1986.72998,4069.350098
21/06/2004,1130.300049,1974.380005,4069.72998
22/06/2004,1134.410034,1994.150024,4052.72998
23/06/2004,1144.060059,2020.97998,4035.02002
24/06/2004,1140.650024,2015.569946,3998.77002
25/06/2004,1134.430054,2025.469971,3995.72998
28/06/2004,1133.349976,2019.819946,3944.879883
29/06/2004,1136.199951,2034.930054,3930.580078
30/06/2004,1140.839966,2047.790039,3934.47998
