Date,^DJI,^GSPC,^IXIC
2004-09-08,10313.360352,1116.27002,1850.640015
2004-09-09,10289.099609,1118.380005,1869.650024
2004-09-10,10313.070313,1123.920044,1894.310059
2004-09-13,10314.759766,1125.819946,1910.380005
2004-09-14,10318.160156,1128.329956,1915.400024
2004-09-15,10231.360352,1120.369995,1896.52002
2004-09-16,10244.490234,1123.5,1904.079956
2004-09-17,10284.459961,1128.550049,1910.089966
2004-09-20,10204.889648,1122.199951,1908.069946
2004-09-21,10244.929688,1129.300049,1921.180054
2004-09-22,10109.179688,1113.560059,1885.709961
2004-09-23,10038.900391,1108.359985,1886.430054
2004-09-24,10047.240234,1110.109985,1879.47998
2004-09-27,9988.540039,1103.52002,1859.880005
2004-09-28,10077.400391,1110.060059,1869.869995
2004-09-29,10136.240234,1114.800049,1893.939941
2004-09-30,10080.269531,1114.579956,1896.839966
2004-10-01,10192.650391,1131.5,1942.199951
2004-10-04,10216.540039,1135.170044,1952.400024
2004-10-05,10177.679688,1134.47998,1955.5
2004-10-06,10239.919922,1142.050049,1971.030029
2004-10-07,10125.400391,1130.650024,1948.52002
2004-10-08,10055.200195,1122.140015,1919.969971
2004-10-11,10081.969727,1124.390015,1928.76001
2004-10-12,10077.179688,1121.839966,1925.170044
2004-10-13,10002.330078,1113.650024,1920.530029
2004-10-14,9894.450195,1103.290039,1903.02002
2004-10-15,9933.379883,1108.199951,1911.5
2004-10-18,9956.320313,1114.02002,1936.52002
2004-10-19,9897.620117,1103.22998,1922.900024
2004-10-20,9886.929688,1103.660034,1932.969971
2004-10-21,9865.759766,1106.48999,1953.619995
2004-10-22,9757.80957,1095.73999,1915.140015
2004-10-25,9749.990234,1094.800049,1914.040039
2004-10-26,9888.480469,1111.089966,1928.790039
2004-10-27,10002.030273,1125.400024,1969.98999
2004-10-28,10004.540039,1127.439941,1975.73999
2004-10-29,10027.469727,1130.199951,1974.98999
2004-11-01,10054.389648,1130.51001,1979.869995
2004-11-02,10035.730469,1130.560059,1984.790039
2004-11-03,10137.049805,1143.199951,2004.329956
2004-11-04,10314.759766,1161.670044,2023.630005
2004-11-05,10387.540039,1166.170044,2038.939941
2004-11-08,10391.30957,1164.890015,2039.25
2004-11-09,10386.370117,1164.079956,2043.329956
2004-11-10,10385.480469,1162.910034,2034.560059
2004-11-11,10469.839844,1173.47998,2061.27002
2004-11-12,10539.009766,1184.170044,2085.340088
2004-11-15,10550.240234,1183.810059,2094.090088
2004-11-16,10487.650391,1175.430054,2078.620117
2004-11-17,10549.570313,1181.939941,2099.679932
2004-11-18,10572.549805,1183.550049,2104.280029
2004-11-19,10456.910156,1170.339966,2070.629883
2004-11-22,10489.419922,1177.23999,2085.189941
2004-11-23,10492.599609,1176.939941,2084.280029
2004-11-24,10520.30957,1181.76001,2102.540039
2004-11-26,10522.230469,1182.650024,2101.969971
2004-11-29,10475.900391,1178.569946,2106.870117
2004-11-30,10428.019531,1173.819946,2096.810059
2004-12-01,10590.219727,1191.369995,2138.22998
2004-12-02,10585.120117,1190.329956,2143.570068
2004-12-03,10592.209961,1191.170044,2147.959961
2004-12-06,10547.05957,1190.25,2151.25
2004-12-07,10440.580078,1177.069946,2114.659912
2004-12-08,10494.230469,1182.810059,2126.110107
2004-12-09,10552.820313,1189.23999,2129.01001
2004-12-10,10543.219727,1188.0,2128.070068
2004-12-13,10638.320313,1198.680054,2148.5
2004-12-14,10676.450195,1203.380005,2159.840088
2004-12-15,10691.450195,1205.719971,2162.550049
2004-12-16,10705.639648,1203.209961,2146.149902
2004-12-17,10649.919922,1194.199951,2135.199951
2004-12-20,10661.599609,1194.650024,2127.850098
2004-12-21,10759.429688,1205.449951,2150.909912
2004-12-22,10815.889648,1209.569946,2157.030029
2004-12-23,10827.120117,1210.130005,2160.620117
2004-12-27,10776.129883,1204.920044,2154.219971
2004-12-28,10854.540039,1213.540039,2177.189941
2004-12-29,10829.19043,1213.449951,2177.0
2004-12-30,10800.299805,1213.550049,2178.340088
2004-12-31,10783.009766,1211.920044,2175.439941
2005-01-03,10729.429688,1202.079956,2152.149902
2005-01-04,10630.780273,1188.050049,2107.860107
2005-01-05,10597.830078,1183.73999,2091.23999
2005-01-06,10622.879883,1187.890015,2090.0
2005-01-07,10603.959961,1186.189941,2088.610107
2005-01-10,10621.030273,1190.25,2097.040039
2005-01-11,10556.219727,1182.98999,2079.620117
2005-01-12,10617.780273,1187.699951,2092.530029
2005-01-13,10505.830078,1177.449951,2070.560059
2005-01-14,10558.0,1184.52002,2087.909912
2005-01-18,10628.790039,1195.97998,2106.040039
2005-01-19,10539.969727,1184.630005,2073.590088
2005-01-20,10471.469727,1175.410034,2045.880005
2005-01-21,10392.990234,1167.869995,2034.27002
2005-01-24,10368.610352,1163.75,2008.699951
2005-01-25,10461.55957,1168.410034,2019.949951
2005-01-26,10498.589844,1174.069946,2046.089966
2005-01-27,10467.400391,1174.550049,2047.150024
2005-01-28,10427.200195,1171.359985,2035.829956
2005-01-31,10489.94043,1181.27002,2062.409912
2005-02-01,10551.94043,1189.410034,2068.699951
2005-02-02,10596.790039,1193.189941,2075.060059
2005-02-03,10593.099609,1189.890015,2057.639893
2005-02-04,10716.129883,1203.030029,2086.659912
2005-02-07,10715.759766,1201.719971,2082.030029
2005-02-08,10724.629883,1202.300049,2086.679932
2005-02-09,10664.110352,1191.98999,2052.550049
2005-02-10,10749.610352,1197.01001,2053.100098
2005-02-11,10796.009766,1205.300049,2076.659912
2005-02-14,10791.129883,1206.140015,2082.909912
2005-02-15,10837.320313,1210.119995,2089.209961
2005-02-16,10834.879883,1210.339966,2087.429932
2005-02-17,10754.259766,1200.75,2061.340088
2005-02-18,10785.219727,1201.589966,2058.620117
2005-02-22,10611.200195,1184.160034,2030.319946
2005-02-23,10673.790039,1190.800049,2031.25
2005-02-24,10748.790039,1200.199951,2051.699951
2005-02-25,10841.599609,1211.369995,2065.399902
2005-02-28,10766.230469,1203.599976,2051.719971
2005-03-01,10830.0,1210.410034,2071.25
2005-03-02,10811.969727,1210.079956,2067.5
2005-03-03,10833.030273,1210.469971,2058.399902
2005-03-04,10940.549805,1222.119995,2070.610107
2005-03-07,10936.860352,1225.310059,2090.209961
2005-03-08,10912.620117,1219.430054,2073.550049
2005-03-09,10805.620117,1207.01001,2061.290039
2005-03-10,10851.509766,1209.25,2059.719971
2005-03-11,10774.360352,1200.079956,2041.599976
2005-03-14,10804.509766,1206.829956,2051.040039
2005-03-15,10745.099609,1197.75,2034.97998
2005-03-16,10633.070313,1188.069946,2015.75
2005-03-17,10626.349609,1190.209961,2016.420044
2005-03-18,10629.669922,1189.650024,2007.790039
2005-03-21,10565.389648,1183.780029,2007.51001
2005-03-22,10470.509766,1171.709961,1989.339966
2005-03-23,10456.019531,1172.530029,1990.219971
2005-03-24,10442.870117,1171.420044,1991.060059
2005-03-28,10485.650391,1174.280029,1992.52002
2005-03-29,10405.700195,1165.359985,1973.880005
2005-03-30,10540.929688,1181.410034,2005.670044
2005-03-31,10503.759766,1180.589966,1999.22998
2005-04-01,10404.299805,1172.920044,1984.810059
2005-04-04,10421.139648,1176.119995,1991.069946
2005-04-05,10458.459961,1181.390015,1999.319946
2005-04-06,10486.019531,1184.069946,1999.140015
2005-04-07,10546.320313,1191.140015,2018.790039
2005-04-08,10461.339844,1181.199951,1999.349976
2005-04-11,10448.55957,1181.209961,1992.119995
2005-04-12,10507.969727,1187.76001,2005.400024
2005-04-13,10403.929688,1173.790039,1974.369995
2005-04-14,10278.75,1162.050049,1946.709961
2005-04-15,10087.509766,1142.619995,1908.150024
2005-04-18,10071.25,1145.97998,1912.920044
2005-04-19,10127.410156,1152.780029,1932.359985
2005-04-20,10012.360352,1137.5,1913.76001
2005-04-21,10218.599609,1159.949951,1962.410034
2005-04-22,10157.709961,1152.119995,1932.189941
2005-04-25,10242.469727,1162.099976,1950.780029
2005-04-26,10151.129883,1151.829956,1927.439941
2005-04-27,10198.799805,1156.380005,1930.430054
2005-04-28,10070.370117,1143.219971,1904.180054
2005-04-29,10192.509766,1156.849976,1921.650024
2005-05-02,10251.700195,1162.160034,1928.650024
2005-05-03,10256.950195,1161.170044,1933.069946
2005-05-04,10384.639648,1175.650024,1962.22998
2005-05-05,10340.379883,1172.630005,1961.800049
2005-05-06,10345.400391,1171.349976,1967.349976
2005-05-09,10384.339844,1178.839966,1979.670044
2005-05-10,10281.110352,1166.219971,1962.77002
2005-05-11,10300.25,1171.109985,1971.550049
2005-05-12,10189.480469,1159.359985,1963.880005
2005-05-13,10140.120117,1154.050049,1976.780029
2005-05-16,10252.290039,1165.689941,1994.430054
2005-05-17,10331.879883,1173.800049,2004.150024
2005-05-18,10464.450195,1185.560059,2030.650024
2005-05-19,10493.19043,1191.079956,2042.579956
2005-05-20,10471.910156,1189.280029,2046.420044
2005-05-23,10523.55957,1193.859985,2056.649902
2005-05-24,10503.679688,1194.069946,2061.620117
2005-05-25,10457.799805,1190.01001,2050.120117
2005-05-26,10537.599609,1197.619995,2071.23999
2005-05-27,10542.549805,1198.780029,2075.72998
2005-05-31,10467.480469,1191.5,2068.219971
2005-06-01,10549.870117,1202.219971,2087.860107
2005-06-02,10553.490234,1204.290039,2097.800049
2005-06-03,10460.969727,1196.02002,2071.429932
2005-06-06,10467.030273,1197.51001,2075.76001
2005-06-07,10483.070313,1197.26001,2067.159912
2005-06-08,10476.860352,1194.670044,2060.179932
2005-06-09,10503.019531,1200.930054,2076.909912
2005-06-10,10512.629883,1198.109985,2063.0
2005-06-13,10522.55957,1200.819946,2068.959961
2005-06-14,10547.570313,1203.910034,2069.040039
2005-06-15,10566.370117,1206.579956,2074.919922
2005-06-16,10578.650391,1210.959961,2089.149902
2005-06-17,10623.070313,1216.959961,2090.110107
2005-06-20,10609.110352,1216.099976,2088.129883
2005-06-21,10599.669922,1213.609985,2091.070068
2005-06-22,10587.929688,1213.880005,2092.030029
2005-06-23,10421.44043,1200.72998,2070.659912
2005-06-24,10297.839844,1191.569946,2053.27002
2005-06-27,10290.780273,1190.689941,2045.199951
2005-06-28,10405.629883,1201.569946,2069.889893
2005-06-29,10374.480469,1199.849976,2068.889893
2005-06-30,10274.969727,1191.329956,2056.959961
2005-07-01,10303.44043,1194.439941,2057.370117
2005-07-05,10371.799805,1204.98999,2078.75
2005-07-06,10270.679688,1194.939941,2068.649902
2005-07-07,10302.290039,1197.869995,2075.659912
2005-07-08,10449.139648,1211.859985,2112.879883
2005-07-11,10519.719727,1219.439941,2135.429932
2005-07-12,10513.889648,1222.209961,2143.149902
2005-07-13,10557.389648,1223.290039,2144.110107
2005-07-14,10628.889648,1226.5,2152.820068
2005-07-15,10640.830078,1227.920044,2156.780029
2005-07-18,10574.990234,1221.130005,2144.870117
2005-07-19,10646.55957,1229.349976,2173.179932
2005-07-20,10689.150391,1235.199951,2188.570068
2005-07-21,10627.769531,1227.040039,2178.600098
2005-07-22,10651.179688,1233.680054,2179.73999
2005-07-25,10596.480469,1229.030029,2166.73999
2005-07-26,10579.769531,1231.160034,2175.98999
2005-07-27,10637.089844,1236.790039,2186.219971
2005-07-28,10705.549805,1243.719971,2198.439941
2005-07-29,10640.910156,1234.180054,2184.830078
2005-08-01,10623.150391,1235.349976,2195.379883
2005-08-02,10683.740234,1244.119995,2218.149902
2005-08-03,10697.589844,1245.040039,2216.810059
2005-08-04,10610.099609,1235.859985,2191.320068
2005-08-05,10558.030273,1226.420044,2177.909912
2005-08-08,10536.929688,1223.130005,2164.389893
2005-08-09,10615.669922,1231.380005,2174.189941
2005-08-10,10594.410156,1229.130005,2157.810059
2005-08-11,10685.889648,1237.810059,2174.550049
2005-08-12,10600.30957,1230.390015,2156.899902
2005-08-15,10634.379883,1233.869995,2167.040039
2005-08-16,10513.450195,1219.339966,2137.060059
2005-08-17,10550.709961,1220.23999,2145.149902
2005-08-18,10554.929688,1219.02002,2136.080078
2005-08-19,10559.230469,1219.709961,2135.560059
2005-08-22,10569.889648,1221.72998,2141.409912
2005-08-23,10519.580078,1217.589966,2137.25
2005-08-24,10434.870117,1209.589966,2128.909912
2005-08-25,10450.629883,1212.369995,2134.370117
2005-08-26,10397.290039,1205.099976,2120.77002
2005-08-29,10463.049805,1212.280029,2137.649902
2005-08-30,10412.820313,1208.410034,2129.76001
2005-08-31,10481.599609,1220.329956,2152.090088
2005-09-01,10459.629883,1221.589966,2147.899902
2005-09-02,10447.370117,1218.02002,2141.070068
2005-09-06,10589.240234,1233.390015,2166.860107
2005-09-07,10633.5,1236.359985,2172.030029
2005-09-08,10595.929688,1231.670044,2166.030029
2005-09-09,10678.55957,1241.47998,2175.51001
2005-09-12,10682.94043,1240.560059,2182.830078
2005-09-13,10597.44043,1231.199951,2171.75
2005-09-14,10544.900391,1227.160034,2149.330078
2005-09-15,10558.75,1227.72998,2146.149902
2005-09-16,10641.94043,1237.910034,2160.350098
2005-09-19,10557.629883,1231.02002,2145.26001
2005-09-20,10481.519531,1221.339966,2131.330078
2005-09-21,10378.030273,1210.199951,2106.639893
2005-09-22,10422.049805,1214.619995,2110.780029
2005-09-23,10419.589844,1215.290039,2116.840088
2005-09-26,10443.629883,1215.630005,2121.459961
2005-09-27,10456.209961,1215.660034,2116.419922
2005-09-28,10473.089844,1216.890015,2115.399902
2005-09-29,10552.780273,1227.680054,2141.219971
2005-09-30,10568.700195,1228.810059,2151.689941
2005-10-03,10535.480469,1226.699951,2155.429932
2005-10-04,10441.110352,1214.469971,2139.360107
2005-10-05,10317.360352,1196.390015,2103.02002
2005-10-06,10287.099609,1191.48999,2084.080078
2005-10-07,10292.30957,1195.900024,2090.350098
2005-10-10,10238.759766,1187.329956,2078.919922
2005-10-11,10253.169922,1184.869995,2061.090088
2005-10-12,10216.910156,1177.680054,2037.469971
2005-10-13,10216.589844,1176.839966,2047.219971
2005-10-14,10287.339844,1186.569946,2064.830078
2005-10-17,10348.099609,1190.099976,2070.300049
2005-10-18,10285.259766,1178.140015,2056.0
2005-10-19,10414.129883,1195.76001,2091.23999
2005-10-20,10281.099609,1177.800049,2068.110107
2005-10-21,10215.219727,1179.589966,2082.209961
2005-10-24,10385.0,1199.380005,2115.830078
2005-10-25,10377.870117,1196.540039,2109.449951
2005-10-26,10344.980469,1191.380005,2100.050049
2005-10-27,10229.950195,1178.900024,2063.810059
2005-10-28,10402.769531,1198.410034,2089.879883
2005-10-31,10440.070313,1207.01001,2120.300049
2005-11-01,10406.769531,1202.76001,2114.050049
2005-11-02,10472.730469,1214.76001,2144.310059
2005-11-03,10522.589844,1219.939941,2160.219971
2005-11-04,10530.759766,1220.140015,2169.429932
2005-11-07,10586.230469,1222.810059,2178.23999
2005-11-08,10539.719727,1218.589966,2172.070068
2005-11-09,10546.209961,1220.650024,2175.810059
2005-11-10,10640.099609,1230.959961,2196.679932
2005-11-11,10686.040039,1234.719971,2202.469971
2005-11-14,10697.169922,1233.76001,2200.949951
2005-11-15,10686.44043,1229.01001,2186.73999
2005-11-16,10674.759766,1231.209961,2187.929932
2005-11-17,10720.219727,1242.800049,2220.459961
2005-11-18,10766.330078,1248.27002,2227.070068
2005-11-21,10820.280273,1254.849976,2241.669922
2005-11-22,10871.429688,1261.22998,2253.560059
2005-11-23,10916.089844,1265.609985,2259.97998
2005-11-25,10931.620117,1268.25,2263.01001
2005-11-28,10890.719727,1257.459961,2239.370117
2005-11-29,10888.160156,1257.47998,2232.709961
2005-11-30,10805.870117,1249.47998,2232.820068
2005-12-01,10912.570313,1264.670044,2267.169922
2005-12-02,10877.509766,1265.079956,2273.370117
2005-12-05,10835.009766,1262.089966,2257.639893
2005-12-06,10856.860352,1263.699951,2260.76001
2005-12-07,10810.910156,1257.369995,2252.01001
2005-12-08,10755.120117,1255.839966,2246.459961
2005-12-09,10778.580078,1259.369995,2256.72998
2005-12-12,10767.769531,1260.430054,2260.949951
2005-12-13,10823.719727,1267.430054,2265.0
2005-12-14,10883.509766,1272.73999,2262.590088
2005-12-15,10881.669922,1270.939941,2260.629883
2005-12-16,10875.589844,1267.319946,2252.47998
2005-12-19,10836.530273,1259.920044,2222.73999
2005-12-20,10805.549805,1259.619995,2222.419922
2005-12-21,10833.730469,1262.790039,2231.659912
2005-12-22,10889.44043,1268.119995,2246.48999
2005-12-23,10883.269531,1268.660034,2249.419922
2005-12-27,10777.769531,1256.540039,2226.889893
2005-12-28,10796.259766,1258.170044,2228.939941
2005-12-29,10784.820313,1254.420044,2218.159912
2005-12-30,10717.5,1248.290039,2205.320068
2006-01-03,10847.410156,1268.800049,2243.73999
2006-01-04,10880.150391,1273.459961,2263.459961
2006-01-05,10882.150391,1273.47998,2276.870117
2006-01-06,10959.30957,1285.449951,2305.620117
2006-01-09,11011.900391,1290.150024,2318.689941
2006-01-10,11011.580078,1289.689941,2320.320068
2006-01-11,11043.44043,1294.180054,2331.360107
2006-01-12,10962.360352,1286.060059,2316.689941
2006-01-13,10959.870117,1287.609985,2317.040039
2006-01-17,10896.320313,1282.930054,2302.689941
2006-01-18,10854.860352,1277.930054,2279.639893
2006-01-19,10880.709961,1285.040039,2301.810059
2006-01-20,10667.389648,1261.48999,2247.699951
2006-01-23,10688.769531,1263.819946,2248.469971
2006-01-24,10712.219727,1266.859985,2265.25
2006-01-25,10709.740234,1264.680054,2260.649902
2006-01-26,10809.469727,1273.829956,2283.0
2006-01-27,10907.209961,1283.719971,2304.22998
2006-01-30,10899.919922,1285.189941,2306.780029
2006-01-31,10864.860352,1280.079956,2305.820068
2006-02-01,10953.950195,1282.459961,2310.560059
2006-02-02,10851.980469,1270.839966,2281.570068
2006-02-03,10793.620117,1264.030029,2262.580078
2006-02-06,10798.269531,1265.02002,2258.800049
2006-02-07,10749.759766,1254.780029,2244.959961
2006-02-08,10858.620117,1265.650024,2266.97998
2006-02-09,10883.349609,1263.780029,2255.870117
2006-02-10,10919.049805,1266.98999,2261.879883
2006-02-13,10892.320313,1262.859985,2239.810059
2006-02-14,11028.389648,1275.530029,2262.169922
2006-02-15,11058.969727,1280.0,2276.429932
2006-02-16,11120.679688,1289.380005,2294.629883
2006-02-17,11115.320313,1287.23999,2282.360107
2006-02-21,11069.05957,1283.030029,2262.959961
2006-02-22,11137.169922,1292.670044,2283.169922
2006-02-23,11069.219727,1287.790039,2279.320068
2006-02-24,11061.849609,1289.430054,2287.040039
2006-02-27,11097.549805,1294.119995,2307.179932
2006-02-28,10993.410156,1280.660034,2281.389893
2006-03-01,11053.530273,1291.23999,2314.639893
2006-03-02,11025.509766,1289.140015,2311.110107
2006-03-03,11021.589844,1287.22998,2302.600098
2006-03-06,10958.589844,1278.26001,2286.030029
2006-03-07,10980.69043,1275.880005,2268.379883
2006-03-08,11005.740234,1278.469971,2267.459961
2006-03-09,10972.280273,1272.22998,2249.719971
2006-03-10,11076.339844,1281.420044,2262.040039
2006-03-13,11076.019531,1284.130005,2267.030029
2006-03-14,11151.339844,1297.47998,2295.899902
2006-03-15,11209.769531,1303.02002,2311.840088
2006-03-16,11253.240234,1305.329956,2299.560059
2006-03-17,11279.650391,1307.25,2306.47998
2006-03-20,11274.530273,1305.079956,2314.110107
2006-03-21,11235.469727,1297.22998,2294.22998
2006-03-22,11317.429688,1305.040039,2303.350098
2006-03-23,11270.290039,1301.670044,2300.149902
2006-03-24,11279.969727,1302.949951,2312.820068
2006-03-27,11250.110352,1301.609985,2315.580078
2006-03-28,11154.540039,1293.22998,2304.459961
2006-03-29,11215.700195,1302.890015,2337.780029
2006-03-30,11150.700195,1300.25,2340.820068
2006-03-31,11109.320313,1294.869995,2339.790039
2006-04-03,11144.94043,1297.810059,2336.73999
2006-04-04,11203.849609,1305.930054,2345.360107
2006-04-05,11239.549805,1311.560059,2359.75
2006-04-06,11216.5,1309.040039,2361.169922
2006-04-07,11120.040039,1295.5,2339.02002
2006-04-10,11141.330078,1296.619995,2333.27002
2006-04-11,11089.629883,1286.569946,2310.350098
2006-04-12,11129.969727,1288.119995,2314.679932
2006-04-13,11137.650391,1289.119995,2326.110107
2006-04-17,11073.780273,1285.329956,2311.159912
2006-04-18,11268.769531,1307.280029,2356.139893
2006-04-19,11278.769531,1309.930054,2370.879883
2006-04-20,11342.889648,1311.459961,2362.550049
2006-04-21,11347.450195,1311.280029,2342.860107
2006-04-24,11336.320313,1308.109985,2333.379883
2006-04-25,11283.25,1301.73999,2330.300049
2006-04-26,11354.490234,1305.410034,2333.629883
2006-04-27,11382.509766,1309.719971,2344.949951
2006-04-28,11367.139648,1310.609985,2322.570068
2006-05-01,11343.290039,1305.189941,2304.790039
2006-05-02,11416.450195,1313.209961,2309.840088
2006-05-03,11400.280273,1308.119995,2303.969971
2006-05-04,11438.860352,1312.25,2323.899902
2006-05-05,11577.740234,1325.76001,2342.570068
2006-05-08,11584.540039,1324.660034,2344.98999
2006-05-09,11639.769531,1325.140015,2338.25
2006-05-10,11642.650391,1322.849976,2320.73999
2006-05-11,11500.730469,1305.920044,2272.699951
2006-05-12,11380.990234,1291.23999,2243.780029
2006-05-15,11428.769531,1294.5,2238.52002
2006-05-16,11419.889648,1292.079956,2229.129883
2006-05-17,11205.610352,1270.319946,2195.800049
2006-05-18,11128.290039,1261.810059,2180.320068
2006-05-19,11144.05957,1267.030029,2193.879883
2006-05-22,11125.330078,1262.069946,2172.860107
2006-05-23,11098.349609,1256.579956,2158.76001
2006-05-24,11117.320313,1258.569946,2169.169922
2006-05-25,11211.049805,1272.880005,2198.23999
2006-05-26,11278.610352,1280.160034,2210.370117
2006-05-30,11094.429688,1259.869995,2164.73999
2006-05-31,11168.30957,1270.089966,2178.879883
2006-06-01,11260.280273,1285.709961,2219.860107
2006-06-02,11247.870117,1288.219971,2219.409912
2006-06-05,11048.719727,1265.290039,2169.620117
2006-06-06,11002.139648,1263.849976,2162.780029
2006-06-07,10930.900391,1256.150024,2151.800049
2006-06-08,10938.820313,1257.930054,2145.320068
2006-06-09,10891.919922,1252.300049,2135.060059
2006-06-12,10792.580078,1237.439941,2091.320068
2006-06-13,10706.139648,1223.689941,2072.469971
2006-06-14,10816.919922,1230.040039,2086.0
2006-06-15,11015.19043,1256.160034,2144.149902
2006-06-16,11014.549805,1251.540039,2129.949951
2006-06-19,10942.110352,1240.130005,2110.419922
2006-06-20,10974.839844,1240.119995,2107.060059
2006-06-21,11079.459961,1252.199951,2141.199951
2006-06-22,11019.110352,1245.599976,2122.97998
2006-06-23,10989.089844,1244.5,2121.469971
2006-06-26,11045.280273,1250.560059,2133.669922
2006-06-27,10924.740234,1239.199951,2100.25
2006-06-28,10973.55957,1246.0,2111.840088
2006-06-29,11190.799805,1272.869995,2174.379883
2006-06-30,11150.219727,1270.199951,2172.090088
2006-07-03,11228.019531,1280.189941,2190.429932
2006-07-05,11151.820313,1270.910034,2153.340088
2006-07-06,11225.299805,1274.079956,2155.090088
2006-07-07,11090.669922,1265.47998,2130.060059
2006-07-10,11103.549805,1267.339966,2116.929932
2006-07-11,11134.769531,1272.430054,2128.860107
2006-07-12,11013.179688,1258.599976,2090.23999
2006-07-13,10846.290039,1242.280029,2054.110107
2006-07-14,10739.349609,1236.199951,2037.349976
2006-07-17,10747.360352,1234.48999,2037.719971
2006-07-18,10799.230469,1236.859985,2043.219971
2006-07-19,11011.419922,1259.810059,2080.709961
2006-07-20,10928.099609,1249.130005,2039.420044
2006-07-21,10868.379883,1240.290039,2020.390015
2006-07-24,11051.049805,1260.910034,2061.840088
2006-07-25,11103.709961,1268.880005,2073.899902
2006-07-26,11102.509766,1268.400024,2070.459961
2006-07-27,11100.429688,1263.199951,2054.469971
2006-07-28,11219.700195,1278.550049,2094.139893
2006-07-31,11185.679688,1276.660034,2091.469971
2006-08-01,11125.730469,1270.920044,2061.98999
2006-08-02,11199.929688,1277.410034,2078.810059
2006-08-03,11242.589844,1280.27002,2092.340088
2006-08-04,11240.349609,1279.359985,2085.050049
2006-08-07,11219.379883,1275.77002,2072.5
2006-08-08,11173.589844,1271.47998,2060.850098
2006-08-09,11076.179688,1265.949951,2060.280029
2006-08-10,11124.370117,1271.810059,2071.73999
2006-08-11,11088.030273,1266.73999,2057.709961
2006-08-14,11097.870117,1268.209961,2069.040039
2006-08-15,11230.259766,1285.579956,2115.01001
2006-08-16,11327.120117,1295.430054,2149.540039
2006-08-17,11334.959961,1297.47998,2157.610107
2006-08-18,11381.469727,1302.300049,2163.949951
2006-08-21,11345.049805,1297.52002,2147.75
2006-08-22,11339.839844,1298.819946,2150.02002
2006-08-23,11297.900391,1292.98999,2134.659912
2006-08-24,11304.459961,1296.060059,2137.110107
2006-08-25,11284.049805,1295.089966,2140.290039
2006-08-28,11352.009766,1301.780029,2160.699951
2006-08-29,11369.94043,1304.280029,2172.300049
2006-08-30,11382.910156,1305.369995,2185.72998
2006-08-31,11381.150391,1303.819946,2183.75
2006-09-01,11464.150391,1311.01001,2193.159912
2006-09-05,11469.280273,1313.25,2205.699951
2006-09-06,11406.200195,1300.26001,2167.840088
2006-09-07,11331.44043,1294.02002,2155.290039
2006-09-08,11392.110352,1298.920044,2165.790039
2006-09-11,11396.839844,1299.540039,2173.25
2006-09-12,11498.089844,1313.0,2215.820068
2006-09-13,11543.320313,1318.069946,2227.669922
2006-09-14,11527.389648,1316.280029,2228.72998
2006-09-15,11560.769531,1319.660034,2235.590088
2006-09-18,11555.0,1321.180054,2235.75
2006-09-19,11540.910156,1317.640015,2222.370117
2006-09-20,11613.19043,1325.180054,2252.889893
2006-09-21,11533.230469,1318.030029,2237.75
2006-09-22,11508.099609,1314.780029,2218.929932
2006-09-25,11575.80957,1326.369995,2249.070068
2006-09-26,11669.389648,1336.349976,2261.340088
2006-09-27,11689.240234,1336.589966,2263.389893
2006-09-28,11718.450195,1338.880005,2270.02002
2006-09-29,11679.070313,1335.849976,2258.429932
2006-10-02,11670.349609,1331.319946,2237.600098
2006-10-03,11727.339844,1334.109985,2243.649902
2006-10-04,11850.610352,1350.199951,2290.949951
2006-10-05,11866.69043,1353.219971,2306.340088
2006-10-06,11850.209961,1349.589966,2299.98999
2006-10-09,11857.80957,1350.660034,2311.77002
2006-10-10,11867.169922,1353.420044,2315.429932
2006-10-11,11852.129883,1349.949951,2308.27002
2006-10-12,11947.700195,1362.829956,2346.179932
2006-10-13,11960.509766,1365.619995,2357.290039
2006-10-16,11980.599609,1369.060059,2363.840088
2006-10-17,11950.019531,1364.050049,2344.949951
2006-10-18,11992.679688,1365.800049,2337.149902
2006-10-19,12011.730469,1366.959961,2340.939941
2006-10-20,12002.370117,1368.599976,2342.300049
2006-10-23,12116.910156,1377.02002,2355.560059
2006-10-24,12127.879883,1377.380005,2344.840088
2006-10-25,12134.679688,1382.219971,2356.590088
2006-10-26,12163.660156,1389.079956,2379.100098
2006-10-27,12090.259766,1377.339966,2350.620117
2006-10-30,12086.5,1377.930054,2363.77002
2006-10-31,12080.730469,1377.939941,2366.709961
2006-11-01,12031.019531,1367.810059,2334.350098
2006-11-02,12018.540039,1367.339966,2334.02002
2006-11-03,11986.040039,1364.300049,2330.790039
2006-11-06,12105.549805,1379.780029,2365.949951
2006-11-07,12156.769531,1382.839966,2375.879883
2006-11-08,12176.540039,1385.719971,2384.939941
2006-11-09,12103.299805,1378.329956,2376.01001
2006-11-10,12108.429688,1380.900024,2389.719971
2006-11-13,12131.879883,1384.420044,2406.379883
2006-11-14,12218.009766,1393.219971,2430.659912
2006-11-15,12251.709961,1396.569946,2442.75
2006-11-16,12305.820313,1399.76001,2449.060059
2006-11-17,12342.55957,1401.199951,2445.860107
2006-11-20,12316.540039,1400.5,2452.719971
2006-11-21,12321.589844,1402.810059,2454.840088
2006-11-22,12326.950195,1406.089966,2465.97998
2006-11-24,12280.169922,1400.949951,2460.26001
2006-11-27,12121.709961,1381.959961,2405.919922
