Date,PG,BEI.DE
2010-04-14,49.814186,39.420639
2010-04-15,49.664402,39.438301
2010-04-16,49.546143,38.965641
2010-04-19,49.837833,38.674095
2010-04-20,49.814186,38.890553
2010-04-21,50.161049,38.563663
2010-04-22,50.129517,38.568077
2010-04-23,50.090096,39.182095
2010-04-26,50.405422,39.323452
2010-04-27,49.751122,38.510651
2010-04-28,50.181671,38.002655
2010-04-29,49.411114,37.839211
2010-04-30,49.379345,38.265839
2010-05-03,49.792427,38.544266
2010-05-04,49.021866,38.589176
2010-05-05,49.379345,38.557735
2010-05-06,48.259247,38.315239
2010-05-07,47.909729,37.116199
2010-05-10,49.585884,38.158062
2010-05-11,49.546158,38.216438
2010-05-12,50.062515,39.03376
2010-05-13,49.848026,39.927422
2010-05-14,49.681213,39.172974
2010-05-17,50.348495,38.687969
2010-05-18,50.213455,39.366081
2010-05-19,50.221397,38.840656
2010-05-20,48.942425,38.202961
2010-05-21,49.133076,37.466484
2010-05-24,48.775608,37.803291
2010-05-25,48.49757,37.6506
2010-05-26,48.012981,38.355652
2010-05-27,48.418125,39.339134
2010-05-28,48.52935,39.599594
2010-06-01,48.584953,40.120525
2010-06-02,49.045696,40.331589
2010-06-03,49.093357,40.363033
2010-06-04,48.298969,40.147472
2010-06-07,48.155975,40.35854
2010-06-08,49.363453,39.985802
2010-06-09,48.831211,40.830063
2010-06-10,49.180737,40.973766
2010-06-11,48.465794,41.009697
2010-06-14,48.656437,41.283634
2010-06-15,49.180737,41.180344
2010-06-16,48.60878,41.333031
2010-06-17,49.061584,41.687801
2010-06-18,48.696175,41.333031
2010-06-21,48.537285,41.333031
2010-06-22,48.235424,41.620441
2010-06-23,48.759705,41.220764
2010-06-24,48.354576,40.389977
2010-06-25,47.496628,40.960297
2010-06-28,48.155975,41.324043
2010-06-29,47.917652,40.448353
2010-06-30,47.647575,40.565117
2010-07-01,47.298035,40.151958
2010-07-02,47.170933,39.693905
2010-07-06,47.139156,40.080109
2010-07-07,48.314854,40.102562
2010-07-08,49.212517,40.210342
2010-07-09,49.053631,40.7178
2010-07-12,49.323723,40.627979
2010-07-13,49.562057,41.032146
2010-07-14,49.776539,41.220764
2010-07-15,49.832142,41.288128
2010-07-16,49.244289,40.744747
2010-07-19,49.141022,40.520203
2010-07-20,49.307846,40.322609
2010-07-21,48.925156,41.297108
2010-07-22,49.133316,42.374889
2010-07-23,49.565639,42.644333
2010-07-26,50.054008,42.262619
2010-07-27,50.502354,41.818031
2010-07-28,50.198116,41.871922
2010-07-29,49.373501,40.90641
2010-07-30,48.965183,40.821087
2010-08-02,49.685738,41.310577
2010-08-03,47.988434,40.883953
2010-08-04,47.676208,41.180344
2010-08-05,47.924397,38.997829
2010-08-06,48.052494,38.73737
2010-08-09,48.340717,38.997829
2010-08-10,48.66095,38.948441
2010-08-11,48.252632,38.490376
2010-08-12,48.028465,38.431995
2010-08-13,47.89238,38.467922
2010-08-16,47.85236,38.759819
2010-08-17,48.268658,39.226864
2010-08-18,48.636936,39.132557
2010-08-19,48.188591,38.369125
2010-08-20,48.020473,38.158062
2010-08-23,48.060497,37.870655
2010-08-24,47.764267,38.149075
2010-08-25,47.77227,37.911068
2010-08-26,47.668198,37.72245
2010-08-27,47.876358,38.036808
2010-08-30,47.532089,37.731434
2010-08-31,47.77227,37.888611
2010-09-01,47.876358,38.755333
2010-09-02,48.092525,38.809223
2010-09-03,48.268658,39.02927
2010-09-07,48.148567,38.683475
2010-09-08,48.332699,38.939453
2010-09-09,48.268658,39.46487
2010-09-10,48.356731,39.069683
2010-09-13,48.42078,39.128059
2010-09-14,48.548866,38.759819
2010-09-15,48.925156,38.445469
2010-09-16,48.925156,38.261341
2010-09-17,48.813061,37.964954
2010-09-20,49.181358,38.090698
2010-09-21,49.253414,37.637127
2010-09-22,49.469578,37.704494
2010-09-23,49.013218,37.65958
2010-09-24,49.34948,38.171532
2010-09-27,48.86911,38.548756
2010-09-28,48.532845,38.440971
2010-09-29,48.236637,39.967834
2010-09-30,48.01247,40.327103
2010-10-01,48.164581,41.032146
2010-10-04,48.004448,41.023174
2010-10-05,48.692978,40.77618
2010-10-06,48.733009,40.816597
2010-10-07,48.676964,40.973766
2010-10-08,49.525608,40.951317
2010-10-11,49.749786,40.560623
2010-10-12,49.653709,40.72678
2010-10-13,50.142075,41.063587
2010-10-14,50.278183,41.449787
2010-10-15,50.246151,42.051556
2010-10-18,50.718517,42.289566
2010-10-19,50.58242,42.190765
2010-10-20,51.124557,41.791092
2010-10-21,51.237503,42.585953
2010-10-22,51.148746,42.895821
2010-10-25,51.261711,44.009533
2010-10-26,50.713097,43.874802
2010-10-27,50.890587,42.81498
2010-10-28,50.979332,42.478176
2010-10-29,51.285904,42.042572
2010-11-01,51.326248,42.127892
2010-11-02,51.648945,41.571037
2010-11-03,51.882919,41.104
2010-11-04,52.439575,40.345058
2010-11-05,52.439575,40.475292
2010-11-08,52.237892,40.340569
2010-11-09,52.286297,40.416916
2010-11-10,52.092667,40.605526
2010-11-11,51.923252,41.189323
2010-11-12,51.899044,41.297108
2010-11-15,51.866779,41.359978
2010-11-16,51.189106,40.71331
2010-11-17,51.043884,40.96928
2010-11-18,51.648945,41.180344
2010-11-19,51.673149,40.888447
2010-11-22,51.277843,40.327103
2010-11-23,50.511421,40.093575
2010-11-24,50.503345,40.524689
2010-11-26,50.124176,40.870487
2010-11-29,50.124176,40.080109
2010-11-30,49.268997,40.169922
2010-12-01,50.140308,40.264233
2010-12-02,50.309715,40.493256
2010-12-03,50.285526,40.075611
2010-12-06,50.067703,40.942333
2010-12-07,50.140308,41.813541
2010-12-08,50.52755,41.485718
2010-12-09,50.721169,41.647385
2010-12-10,50.987408,39.491817
2010-12-13,50.979332,38.674496
2010-12-14,51.269775,39.249321
2010-12-15,51.342377,36.999439
2010-12-16,52.036198,36.994949
2010-12-17,52.286297,37.614677
2010-12-20,52.415367,36.985973
2010-12-21,52.334705,36.559349
2010-12-22,52.399242,36.909626
2010-12-23,52.633209,37.268883
2010-12-27,52.173344,37.232964
2010-12-28,52.245956,37.295826
2010-12-29,51.955521,37.637127
2010-12-30,51.858704,37.295826
2010-12-31,51.899044,
2011-01-03,52.254017,37.098244
2011-01-04,52.399242,37.515884
2011-01-05,52.278229,38.508339
2011-01-06,52.189476,38.247875
2011-01-07,52.036198,37.780827
2011-01-10,51.923252,37.41259
2011-01-11,51.665089,37.017406
2011-01-12,52.415367,37.17458
2011-01-13,52.826824,36.909626
2011-01-14,52.867165,36.554855
2011-01-18,52.842957,36.586285
2011-01-19,53.112785,35.921658
2011-01-20,53.478523,35.715076
2011-01-21,53.567928,35.836334
2011-01-24,54.112465,36.087818
2011-01-25,54.210003,35.984528
2011-01-26,53.730484,36.083324
2011-01-27,52.161884,36.020451
2011-01-28,52.178131,35.926144
2011-01-31,51.308498,35.944107
2011-02-01,51.137821,36.707542
2011-02-02,51.032177,37.012909
2011-02-03,51.121571,37.183567
2011-02-04,51.698616,37.587734
2011-02-07,52.462593,37.291344
2011-02-08,52.535744,37.812267
2011-02-09,52.332561,37.435043
2011-02-10,52.486984,37.215
2011-02-11,52.608891,37.295826
2011-02-14,52.454468,37.28685
2011-02-15,51.950562,38.171532
2011-02-16,51.820534,38.418522
2011-02-17,52.015587,38.822693
2011-02-18,52.259407,39.11459
2011-02-22,52.072487,38.890053
2011-02-23,52.137501,38.872093
2011-02-24,51.243477,38.714909
2011-02-25,51.0728,38.894547
2011-02-28,51.243477,39.069683
2011-03-01,50.991531,39.204411
2011-03-02,50.72332,38.804729
2011-03-03,50.837109,38.800236
2011-03-04,50.414486,38.530796
2011-03-07,50.154404,38.611626
2011-03-08,50.430737,38.876583
2011-03-09,50.390099,38.822693
2011-03-10,49.975609,38.876583
2011-03-11,49.975609,38.952919
2011-03-14,49.861816,38.741856
2011-03-15,49.301025,37.569767
2011-03-16,48.545177,36.887165
2011-03-17,49.11409,37.03537
2011-03-18,49.252254,37.057819
2011-03-21,49.821182,37.466484
2011-03-22,49.520458,37.264393
2011-03-23,49.504215,37.493423
2011-03-24,49.691135,37.969448
2011-03-25,49.479828,37.911068
2011-03-28,49.301025,38.202961
2011-03-29,49.804924,38.108662
2011-03-30,50.365719,38.458939
2011-03-31,50.065002,38.678986
2011-04-01,50.455112,39.119083
2011-04-04,50.601425,39.141537
2011-04-05,50.121895,38.925976
2011-04-06,50.195038,39.343616
2011-04-07,50.495766,39.280754
2011-04-08,50.308823,39.195423
2011-04-11,50.544521,39.172974
2011-04-12,51.113438,38.881077
2011-04-13,51.194721,39.1101
2011-04-14,51.446667,38.73737
2011-04-15,52.161884,39.563663
2011-04-18,52.015587,39.28973
2011-04-19,51.901802,39.410984
2011-04-20,51.788017,40.111546
2011-04-21,51.422287,40.704647
2011-04-25,51.503555,
2011-04-26,51.877426,41.282906
2011-04-27,52.463348,40.797894
2011-04-28,52.856701,40.9627
2011-04-29,53.184498,41.410042
2011-05-02,53.413952,41.443005
2011-05-03,53.848286,41.184021
2011-05-04,54.471077,41.367661
2011-05-05,53.987583,41.339409
2011-05-06,53.487713,42.314156
2011-05-09,53.381168,42.017494
2011-05-10,53.864674,41.970398
2011-05-11,54.020363,42.196426
2011-05-12,54.774284,42.573147
2011-05-13,54.790684,43.260639
2011-05-16,54.856255,43.166462
2011-05-17,55.249599,42.752079
2011-05-18,55.216812,43.147625
2011-05-19,55.282379,43.13821
2011-05-20,55.200424,42.709702
2011-05-23,54.946392,43.128792
2011-05-24,54.913605,43.288898
2011-05-25,54.397339,43.053448
2011-05-26,54.241642,42.77092
2011-05-27,54.249828,43.04874
2011-05-31,54.905415,43.364235
2011-06-01,54.413719,43.053448
2011-06-02,54.094128,42.497799
2011-06-03,53.618816,42.733246
2011-06-06,53.676193,42.653191
2011-06-07,53.315609,42.850971
2011-06-08,53.143524,42.808586
2011-06-09,53.274647,43.157043
2011-06-10,53.020596,42.276482
2011-06-13,53.077969,42.511929
2011-06-14,53.069767,42.191723
2011-06-15,52.250282,41.94215
2011-06-16,52.66003,41.50893
2011-06-17,53.012398,41.428883
2011-06-20,53.340195,41.711414
2011-06-21,52.627251,41.758507
2011-06-22,52.496132,41.989235
2011-06-23,52.004448,41.546604
2011-06-24,51.291496,41.353539
2011-06-27,51.479969,41.556023
2011-06-28,51.398026,41.428883
2011-06-29,51.258713,41.970398
2011-06-30,52.094589,42.144634
2011-07-01,52.668228,42.365948
2011-07-05,52.66003,42.624935
2011-07-06,53.020596,42.12109
2011-07-07,53.225468,41.946861
2011-07-08,53.209087,41.895058
2011-07-11,53.036991,41.782051
2011-07-12,52.881287,41.113384
2011-07-13,52.971436,41.249947
2011-07-14,52.938648,41.014496
2011-07-15,53.127132,41.391209
2011-07-18,52.897678,40.731964
2011-07-19,52.94685,40.779053
2011-07-20,53.041855,40.972122
2011-07-21,53.281452,41.12751
2011-07-22,53.083168,41.640778
2011-07-25,52.306545,41.979828
2011-07-26,52.124779,42.276482
2011-07-27,51.389465,42.521347
2011-07-28,51.158119,42.389492
2011-07-29,50.802868,42.290604
2011-08-01,50.753296,41.537182
2011-08-02,50.290619,40.844975
2011-08-03,50.174957,40.12923
2011-08-04,49.224823,40.04446
2011-08-05,50.05928,39.201572
2011-08-08,48.985241,37.675888
2011-08-09,49.75359,37.949005
2011-08-10,48.34079,37.671185
2011-08-11,49.943615,38.575291
2011-08-12,50.513702,39.24395
2011-08-15,51.125084,39.404053
2011-08-16,50.910259,39.719551
2011-08-17,50.951576,39.719551
2011-08-18,50.282364,38.876659
2011-08-19,50.364986,37.967838
2011-08-22,50.984623,38.306885
2011-08-23,52.066944,38.674171
2011-08-24,52.306545,38.707134
2011-08-25,51.662109,38.302174
2011-08-26,51.695145,38.184448
2011-08-29,52.124779,38.683594
2011-08-30,52.46352,38.443439
2011-08-31,52.612236,38.551743
2011-09-01,52.265232,38.452858
2011-09-02,51.678635,38.39164
2011-09-06,51.538181,37.911335
2011-09-07,51.819084,38.33514
2011-09-08,51.976063,38.970837
2011-09-09,51.092033,38.109112
2011-09-12,51.083767,38.372807
2011-09-13,51.174652,38.099697
2011-09-14,51.505131,38.514072
2011-09-15,51.868656,38.655342
2011-09-16,53.149269,38.81073
2011-09-19,52.719646,38.660046
2011-09-20,52.942715,39.342838
2011-09-21,52.066944,38.377518
2011-09-22,50.538479,37.737106
2011-09-23,50.604591,37.346264
2011-09-26,51.670372,37.36039
2011-09-27,52.265232,38.255081
2011-09-28,51.827358,38.368095
2011-09-29,52.628761,37.878376
2011-09-30,52.199142,37.788902
2011-10-03,51.918224,
2011-10-04,52.356117,37.054314
2011-10-05,52.331329,38.721264
2011-10-06,52.554405,37.967838
2011-10-07,52.802265,38.000805
2011-10-10,53.537582,38.297466
2011-10-11,53.347549,38.711849
2011-10-12,53.611931,39.196861
2011-10-13,53.413658,38.853115
2011-10-14,53.611931,38.857819
2011-10-17,53.091434,38.565872
2011-10-18,53.636723,38.77306
2011-10-19,53.932411,38.933163
2011-10-20,54.215607,38.763645
2011-10-21,55.190132,39.484104
2011-10-24,54.448833,39.512363
2011-10-25,53.73251,39.29575
2011-10-26,54.098999,39.262787
2011-10-27,54.357208,39.49823
2011-10-28,53.915756,39.870239
2011-10-31,53.299381,39.352253
2011-11-01,52.233227,38.264507
2011-11-02,52.35817,37.939587
2011-11-03,52.649693,38.57058
2011-11-04,52.499767,38.867245
2011-11-07,52.857929,38.452858
2011-11-08,53.482632,38.834278
2011-11-09,52.241554,38.288044
2011-11-10,52.674679,38.236248
2011-11-11,53.216087,38.961414
2011-11-14,52.516426,39.060303
2011-11-15,52.941227,38.824852
2011-11-16,52.708008,38.749516
2011-11-17,52.424801,38.853115
2011-11-18,52.674679,38.848404
2011-11-21,51.358643,38.28334
2011-11-22,51.383636,38.292751
2011-11-23,50.858891,38.057308
2011-11-25,50.808914,37.770069
2011-11-28,51.841755,38.349262
2011-11-29,52.083302,38.725971
2011-11-30,53.782501,40.049175
2011-12-01,53.37434,40.736675
2011-12-02,53.857452,40.298748
2011-12-05,54.007378,40.65662
2011-12-06,54.007378,40.185734
2011-12-07,54.332214,40.454144
2011-12-08,53.699192,40.162189
2011-12-09,54.115654,40.162189
2011-12-12,53.56591,39.790184
2011-12-13,53.915756,40.016212
2011-12-14,53.682522,39.611248
2011-12-15,54.132309,39.926743
2011-12-16,54.257252,39.931454
2011-12-19,54.098999,40.025631
2011-12-20,54.798679,40.764927
2011-12-21,54.973572,40.232822
2011-12-22,55.13184,40.31287
2011-12-23,55.531647,41.047459
2011-12-27,55.631603,41.20285
2011-12-28,55.423367,41.014496
2011-12-29,55.781521,41.25465
2011-12-30,55.56496,41.268776
2012-01-03,55.664913,42.008076
2012-01-04,55.639923,41.815014
2012-01-05,55.4067,41.687866
2012-01-06,55.27343,41.593693
2012-01-09,55.506657,41.612534
2012-01-10,55.248447,41.847973
2012-01-11,54.707031,41.108673
2012-01-12,54.815315,40.779053
2012-01-13,54.815315,40.355251
2012-01-17,55.190132,40.703709
2012-01-18,55.43782,41.132217
2012-01-19,55.479801,41.461845
2012-01-20,55.605732,41.428883
2012-01-23,54.57304,40.906193
2012-01-24,54.153252,41.386501
2012-01-25,54.556255,42.789749
2012-01-26,54.405121,42.93573
2012-01-27,53.985336,42.996941
2012-01-30,53.070187,43.448994
2012-01-31,52.927452,43.22768
2012-02-01,53.070187,43.788036
2012-02-02,53.16254,43.905762
2012-02-03,52.700771,44.395485
2012-02-06,53.322056,43.868092
2012-02-07,53.481583,43.458412
2012-02-08,53.431206,43.392494
2012-02-09,53.767052,43.86338
2012-02-10,53.632706,43.792744
2012-02-13,53.926567,44.07999
2012-02-14,54.136463,44.696854
2012-02-15,54.195232,44.918171
2012-02-16,54.740959,45.031189
2012-02-17,54.497482,45.285465
2012-02-21,54.086075,45.370228
2012-02-22,54.102875,45.332558
2012-02-23,55.765251,44.908752
2012-02-24,56.008739,44.108246
2012-02-27,56.000343,44.560295
2012-02-28,56.579639,44.781609
2012-02-29,56.772751,44.273056
2012-03-01,55.966759,44.781609
2012-03-02,55.975155,45.002937
2012-03-05,56.210224,45.59626
2012-03-06,56.117878,44.673309
2012-03-07,55.899593,44.800453
2012-03-08,56.168255,45.925877
2012-03-09,56.193447,45.794029
2012-03-12,56.848324,46.076561
2012-03-13,57.007839,46.533325
2012-03-14,56.965858,46.354389
2012-03-15,56.823128,46.368511
2012-03-16,56.462109,45.81757
2012-03-19,56.428516,45.63863
2012-03-20,56.428516,45.544453
2012-03-21,56.420132,45.699856
2012-03-22,56.688797,45.290176
2012-03-23,56.613235,45.360806
2012-03-26,56.63842,46.161327
2012-03-27,56.378159,45.681011
2012-03-28,56.411747,45.520916
2012-03-29,56.260609,44.969971
2012-03-30,56.428516,46.076561
2012-04-02,56.72237,46.990089
2012-04-03,56.32777,46.655758
2012-04-04,56.470509,45.619801
2012-04-05,56.512474,45.723396
2012-04-09,56.092693,
2012-04-10,55.706482,45.261925
2012-04-11,55.782036,45.539745
2012-04-12,55.48819,46.269627
2012-04-13,55.253109,45.930588
2012-04-16,56.067505,46.707561
2012-04-17,56.269001,47.333836
2012-04-18,56.042328,47.409176
2012-04-19,55.891193,48.605247
2012-04-20,56.680401,48.793598
2012-04-23,55.958366,47.945995
2012-04-24,56.252216,48.746506
2012-04-25,56.634914,48.831264
2012-04-26,56.617989,49.735378
2012-04-27,54.560532,49.964439
2012-04-30,53.883179,50.584816
2012-05-01,53.823914,
2012-05-02,54.171055,50.584816
2012-05-03,54.619801,50.73753
2012-05-04,54.425056,50.117142
2012-05-07,54.399658,49.993073
2012-05-08,54.323456,49.25816
2012-05-09,53.908585,49.888088
2012-05-10,54.306522,49.181805
2012-05-11,53.917046,50.059879
2012-05-14,53.832378,49.811729
2012-05-15,53.950916,50.193501
2012-05-16,54.433529,49.372692
2012-05-17,54.154133,49.554035
2012-05-18,53.781586,49.181805
2012-05-21,53.671509,49.659023
2012-05-22,53.468307,50.193501
2012-05-23,52.824818,48.800034
2012-05-24,52.977219,48.523251
2012-05-25,52.909489,48.475529
2012-05-29,53.298969,48.876385
2012-05-30,52.765549,48.227375
2012-05-31,52.740154,48.656868
2012-06-01,52.11359,47.931499
2012-06-04,51.986599,47.912411
2012-06-05,51.79187,48.122383
2012-06-06,52.325279,48.876385
2012-06-07,53.1381,49.773552
2012-06-08,53.129627,50.145779
2012-06-11,52.951832,49.811729
2012-06-12,53.1381,49.554035
2012-06-13,52.977219,49.926266
2012-06-14,53.493706,50.203041
2012-06-15,53.239697,49.706745
2012-06-18,52.740154,50.336666
2012-06-19,52.672413,51.081123
2012-06-20,51.131443,50.269855
2012-06-21,50.589569,49.926266
2012-06-22,50.657303,49.496769
2012-06-25,50.217033,48.513706
2012-06-26,50.183155,48.656868
2012-06-27,50.784309,48.714134
2012-06-28,51.04678,48.160564
2012-06-29,51.859604,48.819122
2012-07-02,51.808792,48.971828
2012-07-03,51.952732,50.050335
2012-07-05,51.944263,50.059879
2012-07-06,51.885002,49.926266
2012-07-09,52.11359,49.47768
2012-07-10,52.266006,50.747074
2012-07-11,51.986599,50.508461
2012-07-12,53.933979,50.355755
2012-07-13,55.110874,51.042942
2012-07-16,54.873798,50.537098
2012-07-17,55.331013,51.214748
2012-07-18,55.358337,52.035557
2012-07-19,55.443745,52.770462
2012-07-20,55.281483,52.579578
2012-07-23,54.991108,50.871147
2012-07-24,54.675117,51.014309
2012-07-25,54.675117,50.432114
2012-07-26,55.136295,51.825577
2012-07-27,55.588928,52.445965
2012-07-30,55.597469,52.216892
2012-07-31,55.119221,51.462891
2012-08-01,54.666588,50.708897
2012-08-02,54.239559,54.564793
2012-08-03,55.939087,54.373909
2012-08-06,56.203831,55.089733
2012-08-07,56.553982,54.125755
2012-08-08,56.981014,53.906235
2012-08-09,56.989548,54.259373
2012-08-10,57.023701,54.144844
2012-08-13,56.776047,53.925327
2012-08-14,56.989548,54.135303
2012-08-15,56.912674,54.192562
2012-08-16,57.220139,54.211655
2012-08-17,57.220139,53.944412
2012-08-20,57.006626,54.450256
2012-08-21,57.023701,54.679329
2012-08-22,57.092033,54.35482
2012-08-23,56.946835,53.925327
2012-08-24,57.237213,54.53616
2012-08-27,57.314083,54.956116
2012-08-28,57.211586,55.223351
2012-08-29,57.109108,54.555248
2012-08-30,57.117645,54.574345
2012-08-31,57.382408,54.402542
2012-09-04,57.561745,54.66024
2012-09-05,57.467808,54.622059
2012-09-06,58.279125,55.356968
2012-09-07,58.518269,54.268921
2012-09-10,58.509712,53.839424
2012-09-11,58.296219,54.068489
2012-09-12,58.159573,53.782154
2012-09-13,58.851337,54.183025
2012-09-14,59.064857,53.047253
2012-09-17,59.141705,53.009075
2012-09-18,59.116093,53.915779
2012-09-19,59.150249,54.230743
2012-09-20,59.406452,54.727047
2012-09-21,59.28688,54.736591
2012-09-24,59.577259,54.125755
2012-09-25,59.432072,54.259373
2012-09-26,59.184418,54.087574
2012-09-27,59.184418,54.841576
2012-09-28,59.235638,54.497982
2012-10-01,59.312504,55.146992
2012-10-02,58.748856,55.118362
2012-10-03,59.073391,
2012-10-04,59.252728,55.52877
2012-10-05,59.466232,55.738743
2012-10-08,59.013603,54.984745
2012-10-09,58.671986,54.832039
2012-10-10,58.193733,54.727047
2012-10-11,58.074158,54.937031
2012-10-12,58.02293,55.280613
2012-10-15,58.680531,55.805557
2012-10-16,58.928204,56.359123
2012-10-17,59.816807,55.681477
2012-10-18,59.816807,55.996441
2012-10-19,59.041847,55.309246
2012-10-22,58.981579,54.583881
2012-10-23,58.068871,53.429024
2012-10-24,58.619938,53.324036
2012-10-25,60.333412,53.925327
2012-10-26,59.790977,53.743988
2012-10-31,59.618736,53.553097
2012-11-01,59.627357,54.020763
2012-11-02,59.575699,57.933937
2012-11-05,59.127949,58.096184
2012-11-06,59.35183,58.182083
2012-11-07,58.602722,56.979504
2012-11-08,57.612514,56.435478
2012-11-09,57.698631,56.969955
2012-11-12,57.758892,57.208569
2012-11-13,57.560852,57.389908
2012-11-14,57.285324,56.569096
2012-11-15,57.104507,56.072796
2012-11-16,57.535023,55.586033
2012-11-19,58.482166,56.177784
2012-11-20,58.809361,56.454567
2012-11-21,58.955746,56.740898
2012-11-23,59.920109,57.408997
2012-11-26,59.825397,57.533077
2012-11-27,59.403481,57.743046
2012-11-28,59.790977,57.513988
2012-11-29,59.842628,57.456718
2012-11-30,60.126759,57.552162
2012-12-03,59.911514,57.752586
2012-12-04,59.679035,57.809853
2012-12-05,59.765118,57.790768
2012-12-06,60.230103,58.916996
2012-12-07,60.522865,59.146061
2012-12-10,60.462578,59.241505
2012-12-11,60.841446,59.4133
2012-12-12,60.927544,59.651909
2012-12-13,60.385067,58.62112
2012-12-14,60.212872,58.353882
2012-12-17,60.212872,58.038925
2012-12-18,60.247318,58.334793
2012-12-19,59.704849,58.792923
2012-12-20,60.118164,58.85973
2012-12-21,59.171005,58.831097
2012-12-24,58.998787,
2012-12-26,58.551064,
2012-12-27,58.525219,58.506592
2012-12-28,57.819176,59.060162
2012-12-31,58.456337,
2013-01-02,59.747902,59.680542
2013-01-03,59.369049,59.184238
2013-01-04,59.48959,59.050617
2013-01-07,59.084908,58.086643
2013-01-08,58.990189,59.461025
2013-01-09,59.308765,59.613735
2013-01-10,59.644596,58.411152
2013-01-11,59.601536,58.411152
2013-01-14,59.954544,58.420692
2013-01-15,60.169815,58.62112
2013-01-16,60.188915,59.585098
2013-01-17,60.47538,59.699631
2013-01-18,60.709736,60.329552
2013-01-22,60.718403,60.415451
2013-01-23,61.360748,61.178997
2013-01-24,61.126385,61.484413
2013-01-25,63.582901,61.799374
2013-01-28,64.034248,61.226723
2013-01-29,65.101952,62.114338
2013-01-30,65.171387,62.314774
2013-01-31,65.240837,61.703934
2013-02-01,65.90052,62.610645
2013-02-04,65.318954,61.656212
2013-02-05,65.709549,62.362492
2013-02-06,66.100174,61.942543
2013-02-07,66.100174,61.618031
2013-02-08,65.752953,62.057068
2013-02-11,65.805038,61.493958
2013-02-12,65.952621,62.142975
2013-02-13,66.456062,62.820614
2013-02-14,66.647018,62.830162
2013-02-15,66.438705,62.801529
2013-02-19,67.167847,61.207626
2013-02-20,66.90744,61.465324
2013-02-21,66.872711,61.408054
2013-02-22,66.8293,62.076164
2013-02-25,65.90052,63.288288
2013-02-26,66.039421,63.040142
2013-02-27,66.620995,63.670067
2013-02-28,66.126213,63.746422
2013-03-01,66.395302,63.784599
2013-03-04,66.560211,63.765507
2013-03-05,66.881393,64.175919
2013-03-06,67.011604,64.643585
2013-03-07,66.75119,65.664818
2013-03-08,66.994232,64.624496
2013-03-11,67.1418,65.092155
2013-03-12,66.98555,65.416672
2013-03-13,66.664391,66.23748
2013-03-14,67.176529,66.934212
2013-03-15,66.265091,66.972397
2013-03-18,66.108856,67.153732
2013-03-19,66.933479,67.49733
2013-03-20,67.341461,67.525955
2013-03-21,67.020271,67.640495
2013-03-22,67.072372,68.289505
2013-03-25,66.560211,68.747635
2013-03-26,67.185219,68.719002
2013-03-27,66.890076,68.308594
2013-03-28,66.890076,68.757179
2013-04-01,67.44561,
2013-04-02,68.53933,69.291656
2013-04-03,67.810188,69.19622
2013-04-04,68.174759,68.155891
2013-04-05,67.905663,66.800591
2013-04-08,68.391762,66.800591
2013-04-09,67.931702,65.531204
2013-04-10,68.782364,66.285202
2013-04-11,69.155647,66.666969
2013-04-12,69.511513,66.23748
2013-04-15,69.138268,65.989326
2013-04-16,69.528885,65.244873
2013-04-17,68.626122,64.920364
2013-04-18,69.329247,64.920364
2013-04-19,70.683342,66.212601
2013-04-22,70.65731,66.34761
2013-04-23,71.646873,67.533768
2013-04-24,67.433998,67.157669
2013-04-25,66.961807,67.263748
2013-04-26,67.416504,66.337967
2013-04-29,67.923653,66.251175
2013-04-30,67.127953,66.280113
2013-05-01,67.320313,
2013-05-02,67.993599,69.086372
2013-05-03,68.369621,67.890579
2013-05-06,67.984848,67.909866
2013-05-07,68.151001,66.906944
2013-05-08,68.588203,67.697708
2013-05-09,68.387085,68.131668
2013-05-10,68.868019,67.929146
2013-05-13,68.719345,67.967735
2013-05-14,69.488831,67.62056
2013-05-15,70.54686,67.466263
2013-05-16,70.127144,69.067101
2013-05-17,69.969742,68.025589
2013-05-20,69.15657,68.662056
2013-05-21,68.902969,68.112381
2013-05-22,68.920471,68.17025
2013-05-23,68.815536,67.707352
2013-05-24,71.59613,67.900223
2013-05-28,70.704254,69.40461
2013-05-29,68.990433,68.025589
2013-05-30,69.15657,67.880928
2013-05-31,67.119209,67.051582
2013-06-03,67.906166,66.260818
2013-06-04,67.65258,66.222244
2013-06-05,67.031769,65.036087
2013-06-06,67.171677,64.611778
2013-06-07,67.984848,65.730423
2013-06-10,68.264679,66.135452
2013-06-11,68.308403,65.093948
2013-06-12,67.853699,65.248245
2013-06-13,68.579445,64.592491
2013-06-14,68.229691,64.524979
2013-06-17,69.042885,65.190384
2013-06-18,69.112846,65.344688
2013-06-19,67.862442,65.325386
2013-06-20,65.798851,63.541344
2013-06-21,67.705048,62.982006
2013-06-24,66.961807,62.229816
2013-06-25,67.057991,62.53841
2013-06-26,67.678825,63.753502
2013-06-27,67.914917,64.737137
2013-06-28,67.320313,64.611778
2013-07-01,68.220955,65.363968
2013-07-02,68.588203,65.643631
2013-07-03,68.701874,65.055374
2013-07-05,68.500763,65.065025
2013-07-08,68.868019,65.325386
2013-07-09,69.576271,66.077583
2013-07-10,69.777397,67.36982
2013-07-11,70.625572,67.716995
2013-07-12,71.30761,67.726646
2013-07-15,71.272614,67.504837
2013-07-16,70.800446,66.762291
2013-07-17,70.555527,67.321602
2013-07-18,70.740547,67.215523
2013-07-19,71.683159,67.090164
2013-07-22,71.55101,66.444054
2013-07-23,71.313148,65.884727
